scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,953.6766,237.98169,0.8576559,924.89496,231.09793,0.9047243,940.9537,198.82878,0.80884403
1,953.44055,237.42828,0.84773207,925.4273,230.78123,0.88377786,942.5917,198.32062,0.79678196
2,953.78174,237.25043,0.820944,926.0714,230.77887,0.8585258,942.06384,199.33945,0.78005826
3,954.052,236.6776,0.83662033,926.14764,230.56512,0.8514291,941.5617,198.18912,0.79709005
4,953.93445,236.49011,0.79218805,926.65924,230.72112,0.7803183,941.3051,198.52493,0.7840818
5,954.61163,237.11478,0.8126793,926.4451,229.55101,0.83302385,943.2474,199.7596,0.8272268
6,954.4212,236.8332,0.85247445,926.3413,229.58633,0.86283535,943.53455,199.5271,0.83631694
7,953.9401,236.22607,0.8460318,925.7014,229.35773,0.8924407,943.7926,199.11446,0.84877276
8,953.8442,235.88701,0.8301531,925.4669,228.67589,0.86948997,943.76636,198.5807,0.85474956
9,953.78424,236.05475,0.83564466,926.4468,228.20876,0.85762984,943.755,199.40616,0.8072561
10,953.8092,235.64862,0.8038936,926.72003,227.77644,0.83301955,943.6726,198.6487,0.81360555
11,954.2593,235.42041,0.8428505,927.5991,226.93642,0.79933184,944.8586,198.77878,0.7994475
12,954.06165,235.64853,0.8450731,927.6728,226.75058,0.80319375,945.56116,198.57294,0.7973028
13,954.7873,234.96056,0.81689626,928.8351,225.51424,0.76885986,946.024,197.09694,0.855762
14,955.17175,234.32013,0.79989064,928.11053,225.07265,0.819968,945.1592,196.53891,0.87654054
15,954.5715,233.07878,0.6259854,930.5209,225.67033,0.70473796,944.70935,196.08218,0.76954657
16,954.8988,232.57574,0.63239455,930.15466,224.75172,0.7376908,945.633,195.96681,0.7627192
17,954.13654,233.39943,0.7985034,926.84235,224.3564,0.78518933,944.3995,195.45294,0.8355207
18,954.39825,233.01057,0.8088558,928.3652,224.39363,0.74874604,946.35565,195.30574,0.75066584
19,953.73846,233.08086,0.7782408,927.05963,223.33508,0.76492494,944.50867,195.25864,0.7770355
20,955.1361,232.5278,0.8250517,927.2623,223.50258,0.78924555,945.1248,195.05173,0.7790029
21,955.0434,232.31421,0.8115256,927.9752,222.32248,0.79457825,946.3551,195.71884,0.7744202
