scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,563.19025,423.78775,0.6329186,552.14856,386.65497,0.8419446,608.01526,402.61728,0.8279091
1,563.3098,423.20026,0.7907293,553.4902,385.86862,0.9004802,605.9038,401.04285,0.91516143
2,562.0752,423.3461,0.78266865,553.4733,386.11508,0.92002094,604.62476,401.20596,0.9259837
3,561.69586,423.39413,0.72910684,553.63965,386.2033,0.9084972,604.7069,402.02924,0.95362896
4,561.4739,422.7546,0.7929062,553.4307,384.01505,0.9138232,604.7226,400.24304,0.9251646
5,561.1259,422.11356,0.7901655,552.9135,383.5529,0.9073928,603.90845,399.3422,0.8779961
6,560.61694,421.60312,0.7369064,552.48376,382.4773,0.8992262,604.77,399.08945,0.8832259
7,560.2883,421.55707,0.7925772,552.15643,382.839,0.92971045,602.5262,398.52365,0.91193455
8,560.932,421.3294,0.79203993,552.56683,383.261,0.8893244,602.7231,398.2555,0.89225835
9,558.9141,421.42114,0.62951005,552.7697,381.80136,0.8866919,603.37714,398.5746,0.88377225
10,557.01154,422.96747,0.70280004,552.42554,380.85428,0.92583764,603.7113,398.14087,0.88558775
11,558.83844,420.3135,0.7243638,551.8344,380.50845,0.9249353,602.6593,397.0034,0.9867964
12,560.8228,418.38464,0.76939213,553.24475,380.38596,0.9016867,605.5153,396.06555,0.9723984
13,559.9499,418.83636,0.59816885,553.2465,381.01633,0.8959339,605.5955,396.82526,0.9021813
14,559.96704,418.01718,0.68799925,552.9713,380.14548,0.91120404,602.54584,396.34628,1.0
15,559.9497,420.2138,0.72533506,552.78094,381.207,0.9132815,601.54596,396.19962,0.9893312
16,559.82465,418.87234,0.7279315,552.34485,381.23657,0.9295017,601.05597,396.20737,1.0
17,559.2256,417.43314,0.7005651,551.3919,379.8755,0.9586788,603.3882,395.69373,0.97897273
18,559.158,417.80795,0.70687324,551.4158,379.5619,0.9708527,602.0853,394.82727,0.9682875
19,559.7426,419.3211,0.59948844,552.7018,379.96155,0.8911755,602.6063,396.04205,0.9617031
20,560.2419,416.88492,0.5907661,552.79364,380.6924,0.87187,602.5418,396.09503,0.9250628
21,561.97034,418.29483,0.66589254,554.3244,380.2171,0.91836315,603.1298,395.80917,1.0
22,563.4075,420.8384,0.73342437,554.7651,381.20322,0.9423968,604.55914,396.7549,0.98451537
