scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1099.8302,285.91672,0.7601537
1,1091.4988,281.2742,0.80287176
2,1083.3954,276.45728,0.74641865
3,1077.7902,272.63986,0.74682915
4,1070.8898,267.4515,0.7583758
5,1062.3583,262.6713,0.7825126
6,1054.9006,259.9812,0.8058817
7,1047.8021,256.56354,0.8392675
8,1040.1987,251.19008,0.86381876
9,1031.91,247.56683,0.83173406
10,1024.414,244.2262,0.8023077
11,1017.19495,241.71454,0.8434477
12,1010.11884,239.06097,0.82562375
13,1003.90686,235.98686,0.9226999
14,997.0528,232.38304,0.8112658
15,991.9557,229.49141,0.8190876
16,985.61523,228.4403,0.9348797
17,978.1978,226.32578,0.90602696
18,973.2207,225.5289,0.87992764
19,966.6258,224.2932,0.85881215
20,962.0673,223.89323,0.8589834
21,958.3845,224.0231,0.78413856
22,954.5978,224.487,0.9187728
23,950.02637,223.71011,0.8770803
24,945.6331,222.52962,0.8489882
25,942.6639,222.82068,0.8201463
26,938.93976,223.10875,0.93863493
27,934.7745,222.67635,0.91371334
28,931.0277,222.0418,0.87883925
29,925.9688,221.46819,0.8747982
30,921.16565,221.6014,0.9547844
31,917.54205,221.57826,0.9373298
32,912.87823,221.38791,0.87993693
33,907.19867,222.02335,1.0
34,902.0154,221.45273,0.9340572
35,897.32837,220.49695,0.9268815
36,891.81323,220.80486,0.9760372
37,886.47034,221.2028,0.93789786
38,880.4556,220.89922,0.9116894
39,874.2706,221.5165,0.9921527
40,867.72394,221.64203,0.9125318
41,859.7686,221.49808,1.0
42,853.53357,222.09917,0.92440474
43,844.7709,222.62659,0.9729709
44,837.58234,224.21802,0.896331
45,827.9958,225.28955,0.95348376
46,820.15186,226.35109,0.9578641
47,812.3799,227.284,0.99248856
48,803.3502,229.4475,0.96121335
49,795.10394,230.85721,1.0
50,788.8187,232.39604,0.9911894
51,777.5246,234.79172,1.0
52,769.123,236.9894,0.9799595
53,759.8906,238.54858,0.95397675
54,752.2031,240.5718,0.91464984
55,744.75543,243.50717,0.9588571
56,734.6906,245.85663,0.959446
57,728.62396,248.03731,0.9291212
58,720.2693,251.36082,0.94582355
59,711.5864,253.67445,0.9490822
60,703.5152,256.4849,0.881076
61,696.53925,258.80383,0.9641687
62,689.532,261.25946,0.942544
63,681.9909,264.75357,0.9063406
64,672.3539,267.25308,0.88052326
65,663.7927,269.3395,0.8849069
66,658.9723,268.43463,0.97449446
67,653.7973,266.20395,0.90938795
68,651.78143,263.51575,0.9923625
69,650.68896,262.3337,1.0
70,646.2421,261.7427,0.9715075
71,642.7331,261.2342,0.9340027
72,638.2571,262.39325,0.91217417
73,636.1553,262.43567,1.0
74,633.6349,262.64883,1.0
75,628.72485,262.523,0.98846614
76,623.0458,263.11703,0.9478578
77,619.8177,264.49173,1.0
78,616.0081,265.5002,1.0
79,608.9052,266.46,0.9655637
80,603.9122,268.02887,1.0
81,598.97424,270.96155,0.9788227
82,593.7752,273.26697,0.8998678
83,587.5655,275.39743,1.0
84,580.6809,278.23538,0.97958934
85,572.7949,282.25586,0.99236315
86,568.5076,284.58624,1.0
87,563.1586,287.57507,0.96165764
