scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,892.96967,1027.0619,0.46203724
1,894.64014,1031.2488,0.5212659
2,896.57306,1033.6147,0.40226942
3,896.28925,1033.3914,0.4303705
4,897.0125,1034.1869,0.41433647
5,897.75366,1036.2714,0.48693207
6,896.24036,1036.6869,0.6093797
7,896.47186,1036.0657,0.58164376
8,896.54755,1029.7736,0.42033207
9,897.54346,1035.9717,0.47614032
10,897.3651,1033.2198,0.4682794
11,898.096,1032.1749,0.4919298
12,900.7102,1035.6636,0.49406904
13,900.9939,1037.4138,0.58628124
14,902.34467,1036.727,0.42693913
15,901.26825,1036.1875,0.41886535
16,902.3337,1034.9816,0.4327196
17,902.1828,1034.8401,0.6315802
18,903.5651,1034.0968,0.5045669
19,904.5863,1035.7379,0.423801
20,905.1911,1035.9156,0.5844256
21,904.6929,1037.9458,0.43058538
22,908.1455,1038.1387,0.4992194
23,911.4181,1041.6819,0.39451012
24,911.3532,1039.4391,0.38019988
25,913.1495,1039.6958,0.30528322
26,913.45715,1040.4819,0.39609745
27,913.3686,1040.0817,0.5252398
28,914.52563,1039.6969,0.5275792
29,915.38965,1039.3694,0.43273017
30,916.84753,1040.2437,0.4635564
31,918.39795,1041.4935,0.46567768
32,918.378,1040.0289,0.39656866
33,917.9524,1039.5502,0.29239303
34,919.41895,1040.691,0.37114593
35,921.3008,1042.0403,0.527618
36,920.96924,1041.1042,0.57577825
37,922.3967,1042.0226,0.58700204
38,923.0816,1042.2865,0.58295256
39,923.86176,1043.5133,0.64176875
40,923.4857,1043.2943,0.639013
41,922.76306,1041.795,0.5889155
42,922.9098,1040.9049,0.59799075
43,924.4939,1042.8099,0.5407141
44,927.55225,1044.8147,0.5103611
45,928.3082,1045.2395,0.47216767
46,928.78973,1044.4347,0.4580131
47,929.71515,1044.9069,0.44587484
48,930.92206,1046.7025,0.45609498
49,932.3016,1049.9703,0.48643383
50,932.81036,1051.0154,0.535865
51,934.0224,1050.843,0.5443485
52,935.4318,1050.9741,0.55525225
53,935.6767,1050.5703,0.5934341
54,937.0452,1050.6587,0.61135536
55,938.33716,1051.2324,0.6691981
56,939.4294,1051.351,0.7017102
57,940.63525,1052.3655,0.6232052
58,942.27313,1053.6794,0.5366357
59,943.1363,1054.7329,0.4868113
60,945.443,1055.1628,0.36566362
61,948.55457,1056.9563,0.5299899
62,950.95337,1058.2673,0.6132746
63,953.5775,1058.8132,0.6510626
64,954.64374,1058.8,0.62496305
65,955.0621,1058.6681,0.6669064
66,956.79865,1058.5958,0.68515944
67,958.0866,1059.4551,0.7160195
68,959.5832,1059.8806,0.61783797
69,960.5168,1058.4242,0.511669
70,962.0161,1058.0166,0.41734564
71,964.71906,1058.3605,0.38246533
72,965.287,1058.2515,0.3773406
73,972.317,1060.145,0.3763166
74,975.44507,1060.1475,0.3687635
75,978.9822,1059.9532,0.4147794
76,981.66693,1059.4055,0.3652583
77,986.414,1060.9551,0.3752596
78,990.92505,1061.6566,0.38429806
79,996.4099,1063.9622,0.4354081
80,998.09283,1064.5099,0.45015603
81,1001.6106,1064.7278,0.39623672
82,1002.92065,1062.1139,0.27108625
