scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,355.6169,212.51277,0.8825918
1,349.65552,218.9311,0.8346476
2,347.08707,226.53044,0.8730793
3,346.82645,233.02718,0.8627262
4,343.26404,242.03854,0.80730164
5,339.65692,251.18929,0.9482624
6,336.3778,260.03864,0.8488193
7,331.2303,270.6017,0.877119
8,331.83902,278.8305,0.790544
9,327.62573,288.45532,0.7823984
10,326.74243,301.43167,0.8272991
11,325.10974,313.29715,0.7255471
12,321.87607,322.99936,0.7316549
13,321.7936,336.90485,0.7132774
14,319.52933,347.16776,0.8083478
15,316.91144,359.99893,0.75392014
16,314.6094,371.83444,0.78167576
17,309.8243,384.01895,0.53035736
18,305.47757,398.86295,0.5005707
19,302.2659,411.44144,0.728882
20,301.1596,421.18,0.8240248
21,298.03256,431.89603,0.79890925
22,295.12402,443.68478,0.76877475
23,291.60266,453.7625,0.7358391
24,288.08954,464.42874,0.6605576
25,285.08072,473.61423,0.77324915
26,283.62994,483.9718,0.67500687
27,282.20273,491.7262,0.8207054
28,282.21173,502.0731,0.6812366
29,280.74747,509.1407,0.8314612
30,281.20026,515.444,0.73763365
31,283.1664,520.40845,0.8453543
32,282.32523,523.73065,0.92847127
33,283.18893,528.61005,0.7802829
34,283.55432,533.4085,0.927156
35,283.58624,537.15466,0.87696224
36,284.2512,541.5717,0.84554046
37,284.64093,549.5407,0.9296228
38,286.36215,553.94446,0.75650734
39,285.36713,560.5304,0.77770996
40,285.6423,568.10693,0.8571088
41,286.328,577.59863,0.83437634
42,286.85645,585.78735,0.8333213
43,289.05844,595.23126,0.8810352
44,292.97668,603.5688,0.8877758
45,293.71683,611.72675,0.85780644
46,296.8743,617.705,0.87727994
47,298.36597,623.811,0.8798048
48,299.92108,630.05566,0.8897328
49,302.82843,635.3771,0.8141481
50,306.69516,642.6735,0.89081764
51,310.2732,649.12177,0.8087716
52,312.0419,655.91833,0.73802716
53,313.75894,662.3226,0.89638317
54,315.12308,664.7144,0.8872678
55,317.4124,670.03827,0.8450197
56,319.6928,675.6856,0.8644323
57,323.39072,682.0302,0.9070295
58,325.8932,686.56116,0.9291573
59,328.57327,691.9709,0.9171401
60,332.0026,697.36224,0.91379803
61,335.19684,702.8151,0.86526126
62,338.1817,706.99744,0.94171053
63,340.74863,711.8977,0.9091884
64,342.40585,716.7253,0.8912287
65,345.22638,724.07996,0.8560913
66,347.3827,729.9028,0.9030865
67,350.27444,739.9705,0.7407934
68,354.4691,745.0865,0.887893
69,357.82584,752.2625,0.81695217
70,361.48825,758.74084,0.86669004
71,365.11374,762.84766,0.8807814
72,369.44818,769.42944,0.83360445
73,374.2737,775.2602,0.8437349
74,377.7279,779.5339,0.86673725
75,380.3797,783.5168,0.8466421
76,382.13647,789.3862,0.85869974
77,386.9169,794.2925,0.8558384
78,388.76233,799.0812,0.84984845
79,390.21835,804.6942,0.82915014
80,393.34146,809.7031,0.836104
81,396.22183,814.56384,0.83691096
82,399.76187,821.25287,0.8487717
83,405.57,826.7816,0.86087525
84,407.79214,829.8373,0.8587365
85,412.70297,834.3887,0.8903735
86,416.47733,838.3307,0.88048637
