scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,398.8807,734.41626,0.4877599
1,394.0742,734.7022,0.6174474
2,392.33875,732.13446,0.58011734
3,392.29782,734.8243,0.76957035
4,393.0794,734.0263,0.7381562
5,395.32846,736.5951,0.7022192
6,396.884,733.1125,0.70222837
7,398.83026,735.16077,0.7113735
8,400.7125,736.32947,0.8105383
9,401.75592,736.60876,0.8180083
10,407.3272,737.6781,0.7549503
11,410.95148,736.3408,0.8296365
12,412.55438,738.1984,0.7126513
13,415.18762,734.8165,0.7792099
14,419.1944,734.6398,0.83096945
15,422.42004,734.1819,0.86129975
16,426.07803,732.3938,0.8337272
17,427.84027,731.5622,0.871013
18,430.65424,732.2295,0.86549217
19,431.53152,730.9267,0.8299596
20,432.0747,732.27075,0.7866158
21,432.65427,732.00836,0.7987577
22,432.83954,731.72186,0.8032066
23,432.86542,732.28973,0.828893
24,433.4934,732.47705,0.8265308
25,433.958,732.39325,0.85512054
26,435.3317,732.59546,0.8696459
27,436.3937,733.36584,0.8416644
28,437.36392,733.70447,0.8177617
29,438.2814,733.84985,0.7982716
30,438.97137,734.1267,0.7582695
31,440.23907,732.9973,0.7353968
32,440.52747,733.64154,0.7555678
33,441.36948,734.90454,0.76757056
34,441.59064,734.11676,0.8145877
35,442.4918,735.3655,0.7745578
36,443.3579,735.4426,0.7464017
37,444.81924,735.1885,0.7726428
38,446.39325,734.15674,0.7907041
39,447.31134,733.6497,0.78730935
40,449.0729,733.0882,0.8115952
41,450.26352,732.8208,0.8413832
42,451.6254,732.0335,0.8401582
43,453.06674,732.20013,0.85530955
44,454.5878,732.849,0.7936676
45,456.73608,732.6939,0.76568377
46,457.79074,733.25464,0.76389927
47,459.88153,734.02405,0.7498471
48,460.46243,734.35583,0.7615003
49,460.80817,734.765,0.7375499
50,461.13553,735.2217,0.71410316
51,461.03055,735.48157,0.6998216
52,460.9416,735.1883,0.72091556
53,460.90292,735.0925,0.72922605
54,461.60345,734.4361,0.7622828
55,462.0821,734.5728,0.7521769
56,462.58334,734.80725,0.7451428
57,463.55743,734.57263,0.73054856
58,464.7135,733.91516,0.7742572
59,466.01953,733.78754,0.8034864
60,467.03168,733.2318,0.82721454
61,469.04773,732.45013,0.86587715
62,470.60352,731.19666,0.8186636
63,473.1743,730.04156,0.81508994
64,474.097,729.61884,0.8406777
65,474.47836,728.278,0.7858695
66,474.6388,726.31635,0.78625387
67,474.6769,725.60754,0.797525
68,475.4232,723.6467,0.80063367
69,475.48517,721.6866,0.7794598
70,476.09088,718.6368,0.8157791
71,476.6465,717.2836,0.8558305
72,478.67896,716.1464,0.81252086
73,478.48715,714.8933,0.80671495
74,480.89868,714.41144,0.8231426
75,481.61835,713.7031,0.81675285
76,482.45386,712.399,0.8036417
77,483.6691,710.80164,0.79346573
78,485.5687,709.68427,0.7992158
79,487.38406,708.4518,0.7707376
80,489.81143,707.51215,0.7677093
81,490.75357,704.69684,0.7617766
82,492.44403,703.20526,0.73274404
83,494.36017,701.79034,0.7307718
84,496.5655,700.8781,0.7318277
85,498.91122,699.3392,0.83699757
86,501.85767,699.0075,0.79557794
