scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,581.20355,874.3359,0.8018311
1,590.6529,882.00244,0.7979423
2,602.3846,888.1079,0.9362493
3,611.6463,897.7284,0.8944783
4,617.0465,904.94415,0.84268415
5,623.2476,915.523,0.7869846
6,630.8328,921.9386,0.8082254
7,638.0854,930.985,0.74578947
8,644.6047,935.3586,0.7170699
9,653.7807,942.7864,0.6429383
10,661.0239,947.86316,0.7327416
11,668.5847,950.80493,0.81420827
12,678.58435,954.8909,0.8162732
13,687.1553,957.71625,0.8567989
14,696.2609,958.2342,0.9096637
15,704.02264,957.4868,0.9192866
16,712.04004,959.77576,0.85452926
17,717.5396,960.8702,0.9139904
18,723.0038,960.1536,0.93708557
19,726.35394,960.4735,0.87471896
20,731.3294,960.9171,0.8711648
21,735.05853,959.6432,0.8352758
22,738.7239,960.10333,0.89908725
23,741.6968,960.94336,0.8575205
24,745.7358,961.21893,0.8958772
25,748.1507,961.7054,0.8396565
26,754.03156,958.3785,0.78128874
27,756.5186,961.7487,0.85997707
28,756.3111,962.0651,0.77754223
29,759.4455,960.9623,0.77529925
30,761.6785,960.2773,0.8700445
31,766.9452,959.45825,0.8221873
32,769.4049,959.6085,0.93632644
33,771.925,959.91504,0.9783269
34,773.8199,960.2398,0.9438871
35,776.5068,960.45154,0.91531616
36,778.2595,961.06854,0.93469226
37,779.63965,961.33777,0.93474895
38,780.7324,961.0944,0.90313643
39,781.9027,960.70874,0.8488833
40,783.708,959.3961,0.84846115
41,784.37427,959.5501,0.8943142
42,785.15533,958.9729,0.9230709
43,786.4817,958.7252,0.9470945
44,787.2025,958.68726,0.96658474
45,788.0974,958.8288,0.95936507
46,788.6053,958.91235,0.97490275
47,789.77405,958.5301,0.9789619
48,790.5759,958.58154,0.9496216
49,791.48804,959.53656,0.9271292
50,794.83325,961.3425,0.9752819
51,798.28925,961.793,0.8556986
52,802.12274,962.60895,0.9515498
53,806.80066,962.4332,0.98195714
54,815.55457,963.475,0.9049687
55,820.76135,965.1191,1.0
56,827.3421,965.1558,1.0
57,834.6877,966.1781,0.961273
58,840.9181,965.2608,1.0
59,851.3526,965.7844,0.95236313
60,856.74023,965.9117,0.94892764
61,864.9086,966.1322,0.94520503
62,872.39923,965.3991,0.9138154
63,882.5444,966.066,0.9134963
64,891.05304,965.643,0.969509
65,902.1848,967.67316,0.90033615
66,913.176,969.2491,0.86011934
67,921.81085,968.50397,0.9425224
68,933.4852,968.72095,0.89580184
69,945.55426,967.1332,0.9033969
70,955.459,965.2683,0.940617
71,967.7879,964.44293,0.9939464
72,978.4806,962.1845,0.882773
73,985.5443,961.0865,0.89784515
74,995.1145,955.8444,0.9230377
75,1001.59546,950.9539,0.82150716
76,1006.1336,946.0156,0.7552498
77,1012.7801,944.3186,0.8152204
78,1014.941,940.96204,0.8757526
79,1012.8357,941.684,0.621898
80,1007.0216,940.1509,0.63653564
81,1009.47675,933.19855,0.87940145
82,1005.05396,931.6354,0.8812945
83,1004.8091,929.7288,1.0
84,1005.159,925.5428,0.96231127
85,1013.37213,921.83966,0.9550178
86,1020.5432,916.3727,1.0
