scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,774.86914,198.16112,0.7704385
1,775.2658,199.22101,0.7019073
2,776.3056,199.47446,0.74589807
3,777.1247,199.98344,0.7505294
4,777.5563,199.73738,0.75069493
5,776.6172,199.87634,0.7411412
6,776.54474,199.81013,0.73224217
7,776.9299,199.42584,0.7561712
8,776.56775,199.64407,0.74409646
9,777.36707,200.17232,0.75030565
10,776.94684,199.75908,0.7328923
11,777.3043,199.8023,0.72580856
12,777.69366,199.97598,0.7491021
13,777.82324,199.61253,0.7370285
14,777.5636,199.48814,0.76986235
15,778.9729,200.13647,0.74686456
16,777.75726,199.31694,0.7549633
17,778.1085,199.45529,0.7551627
18,777.8652,199.51808,0.7531845
19,777.8614,199.35938,0.74734366
20,777.92975,199.30586,0.77198297
21,777.8146,199.25444,0.7640909
22,777.4686,199.3487,0.7784381
23,777.8849,199.21468,0.7808266
24,777.9662,199.45265,0.7676713
25,777.7204,199.18216,0.7876385
26,778.01117,198.88863,0.8152606
27,778.32025,198.30518,0.81979525
28,778.856,197.1776,0.796398
29,779.629,196.38205,0.819145
30,780.7747,194.8279,0.75891036
31,781.14703,193.93883,0.7553012
32,781.7991,193.49579,0.7510161
33,782.5403,194.15213,0.74701315
34,783.1764,193.23013,0.71627045
35,783.7055,191.89322,0.72744274
36,785.09705,190.98862,0.75776494
37,786.6179,189.43208,0.80582786
38,788.85626,188.91425,0.7948902
39,789.8358,187.54492,0.7692528
40,790.9279,186.78906,0.7442788
41,792.333,186.40718,0.7504127
42,794.058,185.15494,0.77324796
43,795.2749,184.93901,0.77254885
44,795.25134,184.81654,0.7530105
45,795.58685,184.70903,0.7025586
46,795.2127,183.22621,0.7178034
47,795.0908,181.24084,0.73624706
48,795.36914,179.73659,0.73230135
49,794.88965,177.74367,0.7768971
50,793.9531,176.26262,0.82498544
51,793.84937,174.4381,0.8781578
52,793.6793,172.86688,0.8663524
53,793.9072,171.37776,0.89477575
54,794.25867,170.07738,0.8969007
55,794.77734,169.1788,0.8902898
56,794.8759,168.5129,0.88007945
57,795.34503,168.26729,0.8805082
58,795.42633,168.15372,0.8448686
59,795.45734,167.51192,0.85114825
60,796.1707,167.03163,0.86643076
61,796.5721,166.8335,0.8672411
62,796.88605,166.2856,0.8802257
63,797.1264,164.9724,0.8138656
64,796.5434,163.60013,0.76611066
65,796.44727,162.01343,0.7499565
66,796.5305,160.85178,0.72533244
67,796.33203,160.31348,0.7198281
68,796.79376,160.2308,0.722209
69,797.4408,159.79254,0.73380315
70,799.3279,159.31403,0.72191095
71,800.91187,157.79572,0.72601694
72,802.2512,156.91594,0.7560155
73,802.36865,156.86476,0.7630434
74,802.61554,156.25581,0.7493704
75,803.2346,155.73035,0.78050506
76,802.86536,155.45477,0.78818613
77,803.11975,154.70592,0.7666239
78,803.5369,153.95049,0.77149516
79,803.5,153.04802,0.7513425
80,804.4953,152.63551,0.7032368
81,804.93304,153.01712,0.6705911
82,806.0453,153.37375,0.66943216
83,806.38245,152.80905,0.6794558
84,806.4712,152.41327,0.7005476
85,805.7254,151.15344,0.70973504
86,805.54266,150.42729,0.71013474
