scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,774.7635,135.82999,0.3476204
1,767.7024,143.91632,0.4119314
2,755.81726,146.57077,0.3849271
3,743.63605,155.22772,0.41467902
4,731.0452,156.68633,0.2601974
5,718.85474,156.36116,0.4521058
6,711.6547,167.67368,0.41576913
7,701.9151,171.61943,0.5052296
8,693.3474,178.65565,0.43390617
9,687.1502,183.96254,0.5123582
10,679.53516,189.63615,0.57297194
11,672.82135,197.78249,0.48902306
12,670.189,204.41458,0.49316543
13,665.7603,208.08652,0.30758202
14,657.64636,213.17403,0.30370218
15,653.2032,219.53062,0.3159142
16,649.532,228.46744,0.16499561
17,644.8279,234.40948,0.13362977
18,638.6958,237.2407,0.32080105
19,634.1571,238.20364,0.19881997
20,626.35095,242.4714,0.43004978
21,621.4308,238.68689,0.67254865
22,613.7156,246.3653,0.72827
23,608.9391,249.2389,0.7865031
24,604.9621,254.29927,0.7707724
25,600.8443,258.9391,0.6356389
26,599.231,265.61185,0.6700702
27,597.1618,268.3449,0.7159369
28,595.4604,269.11963,0.70112145
29,592.1341,269.7703,0.69952697
30,585.48334,271.9884,0.5740399
31,583.5282,276.61987,0.45579785
32,579.03064,277.00107,0.6077471
33,575.60785,275.17133,0.59656936
34,572.6254,275.3119,0.48823795
35,569.03357,278.3235,0.6428654
36,564.8663,277.01907,0.61293435
37,560.25586,277.7801,0.56845915
38,558.0389,276.96616,0.7203075
39,556.17975,278.47842,0.78726244
40,554.57324,279.64648,0.7179941
41,552.79755,282.63242,0.6967362
42,550.99725,284.4135,0.6810213
43,549.9165,284.38254,0.7032158
44,549.1609,283.68063,0.71003836
45,547.5181,281.22333,0.7408397
46,546.66144,281.89804,0.77072996
47,547.57605,282.7038,0.8059232
48,547.4154,283.1229,0.81239766
49,547.7801,283.73618,0.7833995
50,547.61646,283.95267,0.7793588
51,546.7337,283.3494,0.7844911
52,545.14923,283.82684,0.7467498
53,544.3692,282.19974,0.68944305
54,544.8301,282.45602,0.7025897
55,544.4021,282.1368,0.6764318
56,544.4016,280.9228,0.6678093
57,543.9603,277.3755,0.6889503
58,545.0027,274.1689,0.71561027
59,546.592,272.1351,0.8070666
60,547.32935,271.759,0.8181193
61,548.51355,273.09265,0.8256967
62,548.0436,274.4089,0.83098537
63,548.89386,276.63406,0.84584016
64,550.5736,279.75366,0.79238945
65,552.95386,279.76425,0.7754422
66,555.0265,277.4844,0.9063632
67,557.2121,276.68124,0.903204
68,557.4944,276.9557,0.87969154
69,557.2701,279.36435,0.7724857
70,558.4726,281.14978,0.7272221
71,557.6343,282.89322,0.6213795
72,558.4609,283.5659,0.49376723
73,559.9849,283.4143,0.4759726
74,561.6161,283.8171,0.5346005
75,562.86053,283.99228,0.52576834
76,564.4049,285.27255,0.49031103
77,564.85016,283.77942,0.606804
78,565.09265,283.67987,0.64994824
79,565.8866,283.46713,0.72947717
80,568.9145,283.33823,0.75379515
81,572.8009,283.09753,0.82168853
82,575.9403,282.79224,0.8141926
83,577.27563,282.3352,0.7697047
84,576.4462,281.41052,0.5951987
85,443.71082,358.9911,0.017422877
86,450.07544,366.68552,0.018816557
