scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,669.32996,443.28036,0.891877,712.6376,434.02243,0.9105419,708.5571,485.22855,0.8535984
1,668.9879,442.82712,0.98025465,710.12756,436.08456,0.89049476,706.38525,485.77258,0.83788866
2,668.50244,443.32907,0.9782305,711.66815,437.11914,0.91219085,705.58905,486.1051,0.8786115
3,668.6017,443.44257,0.9626735,716.4136,432.81207,0.8985881,709.608,486.5066,0.94815826
4,667.85297,443.70862,0.87994957,710.7798,436.2145,0.8978149,712.0054,487.63977,0.8238315
5,668.2171,444.00836,0.9376335,711.8128,434.97687,0.9269768,710.27356,487.27573,0.9338193
6,667.0269,444.05872,0.8775203,710.3254,435.86115,0.8975818,707.3403,486.11877,0.97477454
7,664.0682,443.41144,0.8906936,709.67096,434.88177,0.9210862,703.33435,485.35333,0.895324
8,663.096,444.16843,0.94862664,709.40967,434.3626,0.8976497,703.2355,486.3782,0.84831345
9,663.79565,442.88153,0.9074159,709.9655,434.58517,0.9137773,705.98724,486.16684,0.93582267
10,663.96094,441.97113,0.8428591,712.2226,432.7076,0.87456995,705.28467,484.3207,0.9891441
11,664.59717,440.89273,0.77155876,711.36487,432.79593,0.7971471,704.34515,483.13965,0.87027985
12,662.72784,441.52817,0.84491485,711.1249,431.8538,0.8188305,701.7857,483.73663,1.0
13,661.6857,441.66904,0.83490074,709.95715,432.07077,0.8467086,698.1862,483.48532,0.9642304
14,662.9483,442.6487,0.8173584,710.0306,433.26434,0.83206034,701.2309,485.91992,0.85592765
15,662.30646,443.59027,0.8449818,709.8125,433.01672,0.811792,704.16724,486.52374,0.792072
16,664.07446,441.55392,0.81714773,710.28235,432.1069,0.8469103,703.0396,484.52515,0.8602577
17,662.09076,442.0449,0.85342973,709.4369,431.79147,0.8335535,701.5639,482.51993,0.89416987
18,661.9486,443.22266,0.8350694,708.2609,433.68805,0.8343384,701.2453,485.2974,0.88366026
19,661.73444,442.57376,0.848933,709.70654,431.4514,0.748512,702.2747,483.2576,0.9222705
20,663.06323,441.0915,0.87149787,709.72284,432.17462,0.78661424,702.0912,482.52808,0.936805
21,662.20294,440.68164,0.89450914,708.00507,433.4698,0.84871066,702.0966,483.53326,0.9260747
22,661.7243,441.37006,0.8807168,706.91437,434.3869,0.8153882,702.25684,484.28683,0.87080157
