scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,690.4395,127.02526,0.2740202
1,689.7118,124.55979,0.26999816
2,688.8667,127.60062,0.44045642
3,688.0931,136.59987,0.537515
4,686.595,140.21509,0.6357848
5,686.29205,147.65865,0.52042675
6,686.22253,145.9847,0.6287628
7,687.6966,153.36482,0.5742553
8,688.8861,156.89047,0.56189024
9,693.1899,159.2714,0.6370902
10,695.931,169.00804,0.6692148
11,698.0842,176.9556,0.5269164
12,700.09735,185.37294,0.55425197
13,700.5784,199.04637,0.4891769
14,699.9319,206.58943,0.4479158
15,699.434,206.01302,0.45473766
16,698.39685,206.04378,0.66020125
17,698.981,211.49854,0.23540778
18,697.4617,216.75937,0.28099412
19,694.1827,217.04897,0.53226364
20,691.56134,214.82605,0.6151411
21,689.1681,216.39397,0.6159398
22,687.8922,216.91989,0.6115508
23,685.1232,215.1499,0.65716016
24,684.3168,214.98915,0.7159369
25,682.55865,214.19164,0.7287687
26,682.69556,214.09917,0.75716525
27,683.49866,213.24905,0.7243021
28,683.77203,214.00916,0.71926
29,684.20764,213.74269,0.7638862
30,683.60266,213.50308,0.74716103
31,684.3542,214.61148,0.76716274
32,683.7004,213.78625,0.7689233
33,684.0553,213.80853,0.736846
34,683.68463,213.74432,0.7173348
35,683.6932,213.80438,0.72192144
36,683.9524,213.98958,0.742059
37,683.7771,214.14143,0.7361417
38,683.7513,213.92046,0.73092276
39,683.83685,213.91713,0.72589177
40,683.73474,213.83835,0.7273199
41,683.92944,213.63358,0.7299
42,683.8864,213.36227,0.7478549
43,683.7886,213.7928,0.7537776
44,683.5023,213.3615,0.7590085
45,683.7436,213.66907,0.7742937
46,683.4991,213.6764,0.7525984
47,683.63385,213.62358,0.7433549
48,683.509,213.85187,0.7313833
49,683.4344,214.00241,0.7418615
50,683.93054,213.7704,0.7460918
51,683.8715,214.05595,0.74622965
52,684.17365,214.00851,0.7629385
53,684.1811,213.86667,0.74933875
54,683.8712,213.52988,0.7298245
55,683.4013,213.63011,0.7501964
56,683.3062,213.2387,0.73939073
57,683.3963,213.0066,0.7338273
58,683.7572,213.23883,0.74309516
59,685.55334,214.0002,0.80675995
60,684.3125,213.44365,0.7960596
61,684.68463,212.7275,0.79232323
62,684.5225,212.74777,0.7916968
63,684.6318,212.82776,0.7862756
64,684.34875,212.72742,0.7924824
65,684.48755,212.70317,0.8001122
66,684.66364,212.56316,0.8049628
67,685.542,213.07933,0.79230696
68,685.8808,212.89299,0.7908747
69,685.9082,213.0161,0.78653264
70,686.00116,212.76633,0.7852376
71,686.57996,213.08463,0.79607683
72,686.69525,212.89928,0.78157777
73,686.78253,212.88927,0.77675647
74,686.8197,212.92776,0.7741362
75,686.8077,212.94414,0.76540256
76,687.0719,213.00482,0.7711603
77,687.012,213.12328,0.7638004
78,687.142,213.15286,0.7597117
79,687.4089,212.91948,0.75329673
80,687.88025,212.8619,0.7731905
81,687.67145,212.7204,0.75520146
82,687.93256,213.06136,0.76865447
83,688.00525,212.68439,0.750832
84,688.89825,213.13937,0.7614558
85,689.5312,213.13998,0.75641656
86,689.4077,212.40616,0.7467019
