scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1052.7261,832.3493,0.42489693
1,1054.0026,824.2733,0.31871983
2,1052.5056,830.0221,0.39491567
3,1050.355,828.4873,0.47791272
4,1051.2556,821.6853,0.38650644
5,1051.015,815.18005,0.3074614
6,1049.4604,814.12445,0.36178637
7,1049.5017,814.90875,0.35462916
8,1050.7021,812.3191,0.55579346
9,1049.7937,810.46185,0.6349467
10,1048.1656,802.5211,0.41838706
11,1047.4181,802.05396,0.4321621
12,1048.65,798.7015,0.32998767
13,1050.6837,798.5473,0.39742455
14,1053.2935,798.0608,0.48975766
15,1052.5514,794.6672,0.5004765
16,1050.5725,787.9295,0.4137877
17,1048.3967,783.23206,0.44997633
18,1049.8451,780.96094,0.49241927
19,1050.7386,782.1381,0.48487988
20,1053.2275,780.2068,0.54992545
21,1051.2856,778.7774,0.5185065
22,1049.6049,775.54297,0.48809728
23,1048.2842,772.98676,0.42704803
24,1048.758,773.25415,0.406609
25,1050.1134,773.8425,0.47336948
26,1049.5284,770.2378,0.3493444
27,1049.0608,767.72925,0.34325582
28,1050.426,769.12354,0.30282754
29,1051.7241,770.3418,0.3555848
30,1052.005,769.2806,0.36353722
31,1053.4985,770.4787,0.44965792
32,1053.3892,770.8152,0.5187425
33,1053.4626,771.098,0.541162
34,1053.1682,771.6647,0.5254026
35,1052.8757,771.0111,0.59339213
36,1052.7129,772.0496,0.5723704
37,1052.5402,772.3746,0.5979355
38,1051.9834,773.9183,0.60319155
39,1052.0197,774.52423,0.5986789
40,1052.753,775.4352,0.6185854
41,1052.1782,776.11273,0.63994706
42,1051.0862,776.5933,0.65127546
43,1050.702,777.3116,0.61997056
44,1049.5902,778.56256,0.5642671
45,1048.5068,780.392,0.50849664
46,1048.0631,782.68036,0.49577463
47,1047.4789,785.3358,0.47669157
48,1046.0067,786.04486,0.420931
49,1044.9443,788.53296,0.4227175
50,1045.3678,791.2577,0.4676459
51,1045.7485,791.69226,0.49145338
52,1045.3815,791.7835,0.51323503
53,1044.621,792.11646,0.5547179
54,1043.0977,794.0393,0.6236196
55,1042.7417,795.932,0.6480066
56,1042.372,797.1624,0.65739506
57,1042.497,798.6209,0.654649
58,1041.6267,800.5406,0.63889056
59,1041.9921,801.8892,0.6828619
60,1042.2418,804.2826,0.6953211
61,1042.8984,805.46594,0.69924355
62,1043.2585,806.36646,0.71250975
63,1043.2959,807.3316,0.7129637
64,1043.614,808.6985,0.7029673
65,1043.384,809.69617,0.72850114
66,1042.994,810.5841,0.7510988
67,1042.8481,811.0216,0.75570095
68,1043.3635,811.57135,0.746159
69,1043.2454,812.09326,0.74217516
70,1043.4916,812.3407,0.73462445
71,1043.3105,812.60895,0.7502992
72,1043.1766,812.37164,0.74692166
73,1043.0298,812.46204,0.7396275
74,1043.3523,812.32855,0.7548102
75,1043.7645,812.1394,0.7667549
76,1043.9529,812.5884,0.78595555
77,1043.8755,812.6893,0.8000721
78,1043.6796,813.2303,0.80090135
79,1043.375,813.22595,0.80561
80,1043.0085,813.4783,0.76747465
81,1042.4777,812.96326,0.74635977
82,1042.2562,812.52057,0.735051
