scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1343.6235,374.33328,0.56087506,1289.0659,371.95972,0.9579152,1310.311,335.59692,0.6668757
1,1344.0846,376.07773,0.6913322,1290.3561,370.80692,0.9238715,1312.9053,334.16025,0.7925562
2,1344.8652,375.75867,0.6423579,1288.7168,372.21274,0.89384264,1311.9661,333.32867,0.79361236
3,1344.5618,374.2316,0.5913283,1289.4076,371.7349,0.79596585,1311.6906,335.79395,0.745738
4,1344.9098,373.75793,0.57324845,1288.7588,369.3363,0.7596251,1313.3735,334.80118,0.7718632
5,1344.4875,373.99536,0.58326197,1289.2535,368.52356,0.77470833,1311.3973,334.59454,0.6879826
6,1344.6091,371.50494,0.62280935,1289.6731,366.21466,0.8497592,1312.7883,332.1607,0.76286256
7,1343.4714,370.02808,0.49004388,1289.2029,363.50555,0.74428874,1312.8337,330.23578,0.73765105
8,1344.7085,369.11783,0.57308555,1288.2024,361.9355,0.774882,1313.3529,325.63766,0.772546
9,1343.6703,367.9433,0.49343878,1287.9192,360.7702,0.7212938,1311.1685,324.5212,0.75231266
10,1343.833,364.38425,0.4704098,1287.7383,360.89835,0.6650508,1309.9458,324.66226,0.7550385
11,1343.7161,362.79187,0.5274013,1286.9504,359.38297,0.6963031,1306.5397,427.7533,0.79337585
12,1343.0679,360.92703,0.5096864,1284.7897,358.5097,0.8649283,1306.9967,319.63162,0.7235745
13,1341.9968,359.85962,0.42332536,1286.9886,356.5358,0.7852527,1305.6682,426.93335,0.79168516
14,1342.2329,361.14868,0.4889334,1288.0604,355.0113,0.75977284,1308.4866,323.1708,0.78965783
15,1342.7202,359.13196,0.47434703,1290.4015,353.9656,0.7806395,1309.7361,322.70328,0.7261107
16,1342.3713,357.90976,0.4265334,1293.071,354.59778,0.75307,1311.0546,427.55124,0.7691333
17,1344.3225,358.53723,0.44180378,1292.0078,353.42984,0.7537844,1310.3237,426.9633,0.68630344
18,1343.794,361.17377,0.38449803,1292.4668,353.3263,0.7050828,1309.4945,427.57037,0.6705353
19,1344.6012,362.84113,0.4317586,1295.4165,355.16034,0.6351326,1310.3126,429.876,0.7138845
20,1343.488,361.46033,0.40532026,1345.2489,365.7164,0.6229182,1309.1558,430.289,0.81375104
