scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,467.57867,375.80618,0.76968163,444.24606,348.97525,0.9116436,486.99652,334.75018,0.904463
1,466.94296,376.17575,0.7626885,443.3992,348.0003,0.92226535,487.45364,333.08243,0.92553043
2,467.83667,373.9243,0.88417673,443.21088,348.19226,0.9926279,486.84537,331.99374,0.9623812
3,467.85815,374.15726,0.8218236,442.75937,347.66217,0.9326038,486.15973,331.7105,0.9655479
4,467.3922,375.37274,0.80188197,442.54138,348.92813,0.9220912,485.7197,333.23627,0.9688057
5,467.07816,374.5653,0.8310927,442.34723,348.64017,0.9410586,485.2792,333.2904,0.96868414
6,466.93903,374.40686,0.79439837,442.0918,348.5408,0.89088297,485.4547,332.70557,0.99172884
7,466.75806,374.00955,0.82092816,441.62375,349.25577,0.87576306,484.2111,332.0706,1.0
8,466.63205,374.1391,0.86380166,441.23944,349.08813,0.87650824,484.58752,332.16818,1.0
9,465.56488,374.47775,0.86003417,440.9111,348.9626,0.88619965,483.47095,332.31888,1.0
10,464.5922,374.9044,0.8142568,440.4332,348.89545,0.8562131,482.85944,331.97748,1.0
11,464.12628,375.31366,0.81257576,440.1307,349.79117,0.8592274,483.227,332.70218,0.997055
12,464.73236,374.07968,0.83397436,439.8359,348.80615,0.89824855,483.8919,331.61133,0.9748991
13,463.86884,372.74557,0.8449588,439.848,348.12155,0.90462035,482.81833,331.73047,0.98586977
14,464.11487,373.28455,0.796925,439.36276,348.32962,0.8978647,483.5487,331.2279,0.9636483
15,463.66968,373.50104,0.81173736,439.5622,348.70193,0.88173,482.8914,331.89145,0.98968226
16,462.6276,373.9606,0.7542657,439.08173,347.97763,0.9087926,483.3272,330.10272,0.98919183
17,461.48984,375.03763,0.7619998,438.39856,348.23624,0.9363687,481.8043,330.79382,1.0
18,462.0316,373.5076,0.74177915,438.31497,348.24066,0.9204002,481.5742,330.60886,1.0
19,461.2237,374.16327,0.7956538,437.2781,348.72147,0.95470273,479.52704,332.51898,1.0
20,459.3533,374.6759,0.7688507,438.54297,348.7612,0.9176531,479.09064,332.2039,1.0
21,460.21533,374.35336,0.7564922,437.83383,348.5225,0.9392428,479.34924,330.97595,1.0
22,461.14584,373.97443,0.81397116,437.76102,348.8144,0.9654707,479.0468,329.72208,1.0
