scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1102.6821,155.58043,0.5530544
1,1100.6664,163.4967,0.5799979
2,1092.957,171.68903,0.7233137
3,1088.795,178.37976,0.5809865
4,1085.9808,180.4034,0.6625006
5,1089.2601,184.05287,0.5412049
6,1083.3856,191.1998,0.6095162
7,1077.2838,193.99783,0.67748505
8,1078.3376,200.62068,0.75418544
9,1070.5226,203.54544,0.78696525
10,1071.054,202.80505,0.8659139
11,1066.1885,198.00238,0.9986127
12,1064.4757,195.8208,0.93858296
13,1062.3705,194.76093,0.9053802
14,1056.6168,194.50294,0.74208254
15,1054.9288,191.80603,0.78206885
16,1051.9932,190.20131,0.9302844
17,1048.9099,191.39172,0.9311513
18,1046.6437,192.79549,0.7883933
19,1042.6691,194.53554,0.80541205
20,1041.7819,194.04451,0.85129017
21,1040.6036,194.27882,0.85014164
22,1039.2179,194.60376,0.8631473
23,1036.8419,196.3682,0.9324953
24,1036.593,196.62259,0.90723443
25,1034.4489,197.7793,0.93368965
26,1034.8246,197.68755,0.9349635
27,1035.8423,197.70328,0.9375398
28,1036.3572,197.12286,0.98297536
29,1036.475,197.07106,1.0
30,1036.7506,197.57881,1.0
31,1036.8899,197.59987,1.0
32,1036.7927,197.37367,1.0
33,1036.7937,197.4889,1.0
34,1036.7122,197.37965,1.0
35,1036.9478,197.66704,1.0
36,1037.3939,197.89062,1.0
37,1036.8298,197.55692,1.0
38,1037.1678,197.47076,1.0
39,1037.176,197.71832,1.0
40,1037.2042,197.91545,1.0
41,1037.4413,198.0609,0.9981057
42,1037.6841,197.77785,0.9907829
43,1037.9415,197.63689,0.98361
44,1037.7571,197.63937,0.9892484
45,1037.3499,197.75047,0.99603844
46,1037.1434,197.68568,0.99995196
47,1036.9819,197.79323,0.99444634
48,1036.9912,197.85072,0.9906521
49,1037.2062,197.47803,0.98948437
50,1037.5205,197.27567,0.9952627
51,1037.808,197.23305,0.984451
52,1038.0754,197.41801,0.97198683
53,1038.0272,197.68066,0.9908746
54,1037.5874,198.10863,0.9813257
55,1037.4794,198.31464,0.9770483
56,1037.5664,198.26456,0.9873532
57,1038.2085,197.93571,0.9669361
58,1038.3687,197.97607,0.9582893
59,1038.7334,197.73918,0.9322819
60,1038.7352,197.66367,0.9294212
61,1038.6691,197.23093,0.94161475
62,1038.7319,196.92967,0.92882884
63,1040.0325,196.777,0.9325413
64,1040.1066,197.1,0.9286742
65,1040.7606,197.12303,0.9442812
66,1041.6853,196.69536,0.95759726
67,1042.3529,196.31383,0.98845595
68,1043.184,195.76462,0.98380977
69,1044.2007,195.74413,1.0
70,1044.948,194.95135,1.0
71,1045.2793,195.20613,1.0
72,1046.101,194.93423,0.9866889
73,1046.9755,195.2851,1.0
74,1047.8359,195.34229,1.0
75,1048.6753,195.61812,1.0
76,1048.9003,195.79707,1.0
77,1049.7291,195.66379,1.0
78,1050.3204,196.13693,1.0
79,1051.0695,195.45724,1.0
80,1051.6876,195.35085,1.0
81,1052.6083,195.24435,1.0
82,1053.714,195.15973,0.9645979
83,1055.4965,194.6863,0.9325341
84,1056.3551,194.49426,0.95742863
