scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,586.0586,800.2062,0.6335078
1,580.96606,775.54565,0.2727645
2,1170.947,468.46307,0.0706073
3,588.0251,766.6519,0.15260775
4,605.1162,800.0365,0.47525078
5,601.885,793.1571,0.40633038
6,603.22736,790.8274,0.20334645
7,598.76733,793.9286,0.5020413
8,588.62933,803.5088,0.41286317
9,587.3884,803.944,0.46340984
10,589.9668,803.71155,0.60822654
11,583.17413,806.6952,0.6027737
12,580.8439,805.91766,0.68360525
13,578.861,813.42365,0.7959309
14,578.03436,815.68243,0.6945984
15,584.6985,818.59534,0.5570582
16,574.64484,816.49536,0.58552444
17,577.63184,820.02094,0.78411055
18,579.2564,820.8493,0.70421314
19,578.56885,821.6901,0.69131815
20,581.3339,821.1173,0.80028564
21,582.7325,821.19244,0.7120301
22,583.5147,822.0124,0.8007303
23,586.51666,821.6245,0.81211615
24,589.12665,822.85,0.7894194
25,592.1553,823.4018,0.66454655
26,594.9171,822.83813,0.72425896
27,596.93756,821.5593,0.6785732
28,600.24054,817.80133,0.65535593
29,602.314,815.8776,0.7018245
30,605.7986,812.24207,0.6863011
31,608.4931,811.03613,0.6656858
32,610.4152,806.7415,0.5996831
33,611.74414,801.6661,0.49211717
34,618.3659,805.4382,0.6630372
35,622.69867,804.8708,0.6466002
36,625.65326,802.1736,0.5730136
37,628.63885,800.7839,0.6750099
38,630.1314,798.36194,0.7601791
39,630.8145,797.86816,0.7530639
40,631.5737,797.3839,0.7570534
41,633.0858,797.1986,0.7406905
42,633.92444,797.6863,0.7643093
43,635.7311,797.38367,0.74210805
44,636.7792,797.1983,0.7380546
45,637.0152,796.4736,0.7340331
46,638.0302,796.339,0.71325016
47,639.69385,795.8822,0.7615869
48,639.96747,795.5893,0.7621568
49,639.6693,795.53094,0.74762577
50,639.3657,795.78375,0.7278093
51,639.2689,795.84106,0.72323245
52,639.39716,796.02386,0.73359895
53,639.48627,796.3566,0.7484289
54,638.6624,796.7792,0.731335
55,638.6305,796.91223,0.7181279
56,638.8428,797.0873,0.7319093
57,638.45245,797.1921,0.7347201
58,638.4631,797.36835,0.72293687
59,638.58014,796.88617,0.7357098
60,638.4181,797.4132,0.73669016
61,638.5178,797.6634,0.71414065
62,638.58997,797.6411,0.72998965
63,638.4218,797.22296,0.7239255
64,638.417,797.0946,0.722505
65,638.69666,797.0162,0.7225276
66,639.7028,796.4382,0.74994004
67,639.7652,796.4553,0.74389046
68,639.52496,796.35455,0.72974217
69,639.5858,796.74976,0.7217409
70,639.4816,796.81116,0.71789885
71,639.34546,796.7286,0.70861906
72,639.4837,796.28284,0.7190051
73,639.637,796.1952,0.7262512
74,639.74207,796.06854,0.7260688
75,640.1936,795.965,0.7548233
76,639.99243,795.9144,0.7503086
77,639.96625,795.9245,0.7529258
78,640.1807,796.3637,0.7767417
79,640.1297,796.2205,0.76451343
80,639.721,796.49506,0.7454361
81,639.0798,796.40356,0.71513224
82,639.13055,796.6627,0.7152964
83,637.74713,796.1428,0.6965436
84,637.98096,796.2371,0.6810134
85,639.2926,796.38416,0.70704114
86,639.23236,796.6717,0.710278
