scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,464.50092,618.0198,0.5691597
1,466.08084,616.8492,0.6471987
2,470.4588,614.96,0.6899687
3,469.73315,614.76135,0.69284797
4,478.7468,614.14886,0.75213206
5,480.3517,611.9975,0.67390686
6,483.0676,610.4262,0.6073681
7,485.824,609.5523,0.62007236
8,496.21292,607.82416,0.4816353
9,497.66003,607.3981,0.3932059
10,509.99265,606.7116,0.20260808
11,516.11395,602.9886,0.2708313
12,524.4202,601.49664,0.21873386
13,532.6454,600.91583,0.36630636
14,541.0418,600.6321,0.38428387
15,547.51904,598.3057,0.65888953
16,554.0029,598.5104,0.65815634
17,558.69965,598.7694,0.62993866
18,562.3758,598.526,0.6664633
19,567.6166,598.1314,0.67817396
20,572.9121,598.8887,0.7178436
21,575.8385,599.1897,0.65938145
22,577.7385,599.7813,0.74240035
23,582.3475,599.13513,0.75426674
24,583.53925,598.6341,0.76303744
25,583.683,598.48267,0.7640027
26,587.7157,598.57465,0.76960653
27,592.1535,598.6378,0.6981599
28,596.2687,599.0863,0.66555285
29,597.5941,600.09546,0.72608626
30,596.5682,601.5886,0.7978652
31,597.36487,601.3653,0.7911478
32,598.82214,601.38947,0.8419848
33,599.3041,601.40955,0.8682445
34,598.8808,601.43414,0.88826174
35,598.96594,601.29285,0.87934506
36,598.96045,601.443,0.9018802
37,599.2326,601.2431,0.91758126
38,598.9526,601.22394,0.9177806
39,599.58905,601.06445,0.942
40,599.26666,600.88983,0.9372519
41,599.1806,600.9074,0.938805
42,599.13745,601.08215,0.9416935
43,599.2797,601.3294,0.95752835
44,599.52704,601.16266,0.97361594
45,599.4606,600.8553,0.97269595
46,599.99664,600.8148,0.99782246
47,599.81244,600.77985,0.9972933
48,599.67676,600.70056,0.9722914
49,599.7241,600.70764,1.0
50,599.61035,600.6514,0.9966319
51,599.6877,600.9351,0.98694247
52,599.39954,600.70294,0.9760588
53,599.0873,600.6973,0.9654348
54,599.1023,600.76984,0.9617963
55,598.898,600.82104,0.9716661
56,598.88684,600.89484,0.9739256
57,598.7929,600.8029,0.97822756
58,598.94257,600.8705,0.97716075
59,598.9265,600.899,0.97978646
60,599.0451,600.6777,0.9695753
61,599.04364,600.705,0.96973467
62,599.05206,600.74945,0.9710856
63,598.92633,600.9636,0.98393303
64,598.7182,601.04376,0.986346
65,598.54144,600.9255,0.9833228
66,598.66565,600.9834,0.97952354
67,598.99664,600.9846,0.98991287
68,598.8077,600.9955,0.98533183
69,598.84375,601.07434,0.9897532
70,599.1203,601.12695,0.99370456
71,599.02985,601.1414,1.0
72,598.6978,601.0238,0.99405557
73,598.39886,601.10913,0.98415077
74,598.3963,601.10425,0.99618375
75,598.5654,600.9958,0.99793553
76,598.53955,601.0588,0.99268776
77,598.27985,601.1453,0.99441236
78,598.2985,601.14435,0.97307307
79,598.19775,601.16547,0.9902115
80,598.8371,601.1335,0.996847
81,598.7996,601.41077,0.9980384
82,598.2987,601.3669,0.99579453
83,599.0828,601.2626,0.99097466
84,598.8891,601.2757,0.98789346
85,598.9313,601.19794,0.9839542
86,598.664,601.37506,1.0
87,598.2868,601.3655,0.99969155
