scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,602.3637,750.6489,0.76134825
1,598.7399,753.2239,0.668411
2,605.4184,756.27124,0.7600162
3,602.913,757.81555,0.77675265
4,603.672,763.4908,0.68847024
5,598.62036,771.06256,0.5829113
6,604.76984,771.68524,0.67596155
7,603.9511,775.2327,0.84973603
8,609.9444,777.6808,0.8517867
9,606.6275,777.72534,0.6750358
10,609.86206,785.9415,0.67418
11,610.6218,789.4161,0.77608675
12,603.06744,787.14795,0.7489241
13,610.3075,786.4722,0.8448262
14,609.7511,789.2022,0.72098553
15,612.476,792.2489,0.6928649
16,612.31366,794.22656,0.73623365
17,609.91656,798.3295,0.6238163
18,609.3482,800.9955,0.5511862
19,605.9979,799.28516,0.75648844
20,604.4648,798.34106,0.6626761
21,601.9777,796.59937,0.7650044
22,600.3348,795.8538,0.7681893
23,599.25684,795.7811,0.7553219
24,597.06793,795.36664,0.75324047
25,593.57654,795.8446,0.69146353
26,591.813,794.4167,0.6955131
27,590.7717,793.9612,0.70645386
28,588.503,793.8105,0.72293943
29,588.35333,792.97955,0.735637
30,586.6425,792.85187,0.73298794
31,585.887,791.50775,0.7765102
32,583.5144,790.47943,0.80325717
33,580.974,790.9085,0.7802802
34,580.05725,790.4431,0.80550224
35,577.0256,789.1312,0.7685094
36,571.33276,788.6992,0.7636169
37,569.8197,787.8132,0.7542169
38,566.3397,784.56683,0.71556044
39,563.4865,784.70245,0.7421198
40,560.1213,782.7918,0.7324238
41,558.4822,784.68787,0.65959364
42,557.36597,781.7292,0.7966694
43,554.44617,780.3681,0.68982303
44,551.83765,777.4192,0.70799416
45,546.7372,777.73926,0.8188684
46,543.7177,775.8925,0.7561158
47,538.29865,775.1129,0.7869357
48,534.3859,774.5446,0.6972552
49,532.6655,774.60016,0.751012
50,531.8289,773.6132,0.73105466
51,530.8917,773.0866,0.7291685
52,531.2908,771.82275,0.7418703
53,531.25385,771.0326,0.7541764
54,529.9942,769.47107,0.72978926
55,529.80133,770.12915,0.6854965
56,529.0792,768.5925,0.73342055
57,527.0181,765.7621,0.75148326
58,525.63135,764.0804,0.704898
59,524.1176,761.2569,0.7493257
60,522.1416,759.20215,0.7759185
61,521.07196,757.5909,0.80135435
62,521.064,755.33325,0.78130656
63,518.8532,752.9106,0.7559083
64,518.1696,748.35785,0.87839055
65,517.38416,746.7994,0.86284965
66,518.3428,744.68536,0.8581098
67,517.66766,742.71045,0.8710222
68,517.4414,741.7226,0.85896575
69,515.6811,740.45624,0.8380753
70,513.09326,738.301,0.77378225
71,511.0059,738.1161,0.7088822
72,510.63712,737.0989,0.68427503
73,508.92374,733.0327,0.7447103
74,507.40182,729.5662,0.7942929
75,505.93967,727.10004,0.7709818
76,506.07144,725.83203,0.7801313
77,504.7876,722.8528,0.7473701
78,504.60156,718.5485,0.78563714
79,503.70844,714.2784,0.8256043
80,502.4855,711.58075,0.8176197
81,500.9226,708.7916,0.8393538
82,500.3257,706.4364,0.83808094
83,500.25403,704.5282,0.8250533
84,498.76074,701.23804,0.9105205
85,497.93127,699.75275,0.9253997
86,497.46024,698.7935,0.891976
