scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1186.1456,314.5867,0.93592584
1,1186.0326,316.70728,0.7795618
2,1186.0326,316.44708,0.82706004
3,1186.4438,317.48407,0.8944746
4,1187.8267,319.41446,0.806418
5,1188.8962,319.15652,0.9136368
6,1190.4763,320.36298,0.7837641
7,1185.7975,322.87073,0.9222989
8,1185.9935,324.69592,0.9321724
9,1187.8783,325.7462,0.87973195
10,1188.5286,322.79758,0.8779784
11,1190.033,323.91473,0.8737471
12,1189.0074,325.0393,0.870677
13,1189.8611,325.10794,0.80454487
14,1190.2505,327.47186,0.80053806
15,1190.725,326.25153,0.7742822
16,1191.522,327.1628,0.767991
17,1191.7659,327.83316,0.7786172
18,1189.982,329.73715,0.82395595
19,1190.0543,332.59027,0.7866641
20,1190.0983,333.66272,0.7814699
21,1187.2869,335.6902,0.7430518
22,1186.6941,335.21164,0.7380997
23,1186.7139,336.67493,0.7511094
24,1185.4976,338.55853,0.79188347
25,1182.9528,342.86935,0.69777066
26,1180.8536,344.15485,0.77113163
27,1179.49,344.75278,0.8288927
28,1178.1676,346.5331,0.8137503
29,1175.3705,350.22195,0.6882882
30,1174.639,351.6711,0.7533476
31,1174.5837,353.3304,0.7937083
32,1174.8335,353.78397,0.79121184
33,1175.5253,353.07312,0.7819845
34,1175.9404,352.75592,0.7775377
35,1176.0281,352.2793,0.74705154
36,1177.0414,352.59082,0.75466806
37,1177.6584,352.64685,0.7724239
38,1177.858,352.82828,0.7708042
39,1178.2388,352.3731,0.7921046
40,1178.4824,352.63336,0.77106154
41,1178.6691,352.59442,0.77401114
42,1179.0286,352.88245,0.80216545
43,1179.0658,353.2684,0.81366104
44,1178.9518,353.09827,0.746374
45,1178.9783,352.0684,0.7622484
46,1179.1527,352.40015,0.7890173
47,1179.5842,352.4183,0.80353606
48,1179.8796,352.78873,0.8231517
49,1179.5719,351.9564,0.77891034
50,1179.2029,351.54507,0.78069997
51,1179.4302,351.96375,0.78680736
52,1179.3312,351.93552,0.7987787
53,1179.1061,351.5837,0.783169
54,1179.4603,351.82254,0.78694904
55,1179.4962,351.74402,0.79673964
56,1179.5096,351.83246,0.7980024
57,1179.3661,352.0588,0.7964103
58,1179.4333,352.75085,0.81657594
59,1178.8146,352.6868,0.8317456
60,1179.093,352.20053,0.77624524
61,1179.0768,352.03116,0.7880007
62,1179.7638,352.17993,0.7887348
63,1179.1597,352.05383,0.7930376
64,1179.6178,352.05145,0.82396036
65,1180.0814,352.2926,0.8390555
66,1179.6907,352.37277,0.83778447
67,1179.3322,352.62152,0.82849044
68,1179.3202,352.60422,0.83006513
69,1179.8728,352.66827,0.8163354
70,1179.9268,352.85358,0.8327819
71,1179.5789,352.27136,0.81660897
72,1178.8762,352.39975,0.82082886
73,1178.6741,352.6384,0.8167246
74,1179.2794,352.79456,0.8252575
75,1179.4332,352.0978,0.8220957
76,1179.3928,352.13913,0.81789356
77,1179.5073,352.13126,0.8308743
78,1179.7043,352.43698,0.84679437
79,1179.2668,351.91998,0.8379937
80,1179.2999,352.00858,0.84046304
81,1179.0934,352.1761,0.81800205
82,1179.2672,352.23474,0.8456457
