scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1088.8326,587.04645,0.98383,1101.3147,535.67896,0.77494985,1153.834,570.67706,0.8564866
1,1089.5054,587.7975,0.9457943,1100.8329,536.41473,0.77436745,1154.5098,570.2238,0.87433827
2,1089.2745,587.23956,0.91803473,1099.8147,536.4965,0.7397608,1154.1018,567.62396,0.8434696
3,1088.5995,585.481,0.9124877,1099.7732,535.47754,0.78515077,1153.1703,567.02966,0.8395337
4,1088.8088,584.7773,0.93164635,1100.6158,533.6522,0.790523,1153.1793,565.43713,0.8544536
5,1087.5237,585.4939,0.9044892,1097.2637,539.9323,0.8037016,1152.9731,565.0552,0.83597165
6,1087.4645,584.88043,0.9297795,1100.7289,531.3321,0.7876865,1154.4392,563.37933,0.84609216
7,1089.5154,583.8921,0.8993898,1102.0614,533.804,0.68224865,1154.7954,564.413,0.8492665
8,1087.6226,584.3309,0.9057873,1098.7511,535.4588,0.704413,1153.7273,563.2991,0.8405069
9,1088.3016,583.5964,0.91477466,1102.026,530.16113,0.823169,1155.3785,562.8698,0.8386005
10,1089.2925,581.1105,0.94899374,1101.2971,529.9102,0.80466086,1154.2206,562.398,0.82472366
11,1089.3666,579.87823,0.9446618,1100.6332,528.5302,0.86519516,1153.8945,561.26447,0.8175454
12,1088.8247,580.708,0.9326474,1101.3317,527.869,0.8300984,1153.0881,560.7703,0.8146503
13,1088.9535,579.3023,0.93573725,1102.7181,526.1741,0.8120893,1153.9751,561.5548,0.8387971
14,1088.8159,578.374,0.9166662,1101.6382,526.5196,0.82266986,1152.9229,561.3565,0.80919945
15,1088.1676,576.975,0.89478886,1101.9878,526.06805,0.7901705,1153.405,562.29443,0.84016746
16,1089.2123,575.32245,0.8560557,1101.2778,525.75446,0.7650032,1154.0422,561.6142,0.842414
17,1088.4733,574.88776,0.8551997,1101.5394,523.398,0.7729626,1155.4535,560.19275,0.8283638
18,1088.466,574.3957,0.86856997,1102.6627,520.8186,0.7469723,1154.1716,559.4919,0.8270261
19,1089.5874,573.94666,0.8757038,1103.2465,519.7653,0.7092169,1155.6705,559.9906,0.8429769
20,1089.1204,572.72723,0.9087015,1104.3137,517.5908,0.6650234,1155.5461,559.7833,0.8469189
