scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,683.1588,378.52673,0.9376757,710.1286,376.85434,0.87373126,697.7673,437.44064,0.8077708
1,686.40924,378.7779,0.8039171,711.9849,377.02713,0.7950738,696.15247,440.86185,0.65390146
2,690.14105,381.84827,0.81831753,715.3894,379.7432,0.80154955,695.97314,442.46262,0.6369356
3,687.33264,380.1999,0.9136944,714.31116,379.5455,0.8743122,696.1595,440.25037,0.56941676
4,688.0348,379.97046,0.8855722,720.02966,376.43396,0.8118994,696.601,440.45224,0.4283271
5,687.1217,379.87332,0.9281622,720.81976,378.23093,0.82846016,697.8422,440.2641,0.4486011
6,689.3236,377.52048,0.8281171,722.26587,378.00735,0.8551563,698.38916,433.4792,0.43311563
7,689.57336,377.24606,0.8612369,722.13,377.36658,0.91095245,696.19556,418.53732,0.5300527
8,689.0893,376.0476,0.8954414,723.08844,376.56302,0.8786648,697.86194,421.90454,0.6079432
9,689.9914,377.61368,0.94168174,724.1236,379.01108,0.9082217,699.10815,428.35522,0.5663797
10,690.2734,378.7625,0.9134934,723.08826,380.32748,0.9072025,699.5905,429.81717,0.6180367
11,690.7284,379.27466,0.87284607,722.4942,381.0456,0.86845195,700.11914,430.26785,0.6814026
12,690.1635,380.30933,0.8744174,723.8181,381.70798,0.8492111,698.74005,430.08356,0.65232956
13,690.41876,380.33975,0.8564075,724.3196,380.52856,0.8814777,698.2661,427.57062,0.6562451
14,690.5516,378.46982,0.88790756,724.3736,380.65305,0.8774996,698.00525,425.18976,0.6715493
15,691.20776,378.3671,0.924191,724.30225,380.7798,0.8761955,699.1648,426.1679,0.73451024
16,691.36304,378.5995,0.92836803,725.17664,380.07993,0.90489674,700.74005,425.99454,0.7793305
17,691.24976,380.1015,0.95207196,725.7669,380.71826,0.9558394,701.4599,425.40527,0.81921256
18,691.0534,379.69272,0.98580396,725.8712,380.90213,0.95449513,702.2242,425.55597,0.80844265
19,691.19324,379.47128,1.0,725.5621,381.1812,0.9520086,701.5631,427.4954,0.85812527
20,690.2228,379.99023,0.9790779,725.46216,382.45654,0.9103719,701.65424,428.50293,0.9006191
21,689.96515,380.64117,0.9892941,724.89764,382.54596,0.89799833,702.1344,429.95245,0.89296824
