"","Distance","Speed_Pixels","Speed_per_Bodylength","Bearing_Change","Dir_of_Movement","Bearing_Movedir_Dif"
"1",0.5,3,0.0197544781755818,-0.00214132435027015,0,2.10197386326161
"2",0,0,0,0,0,2.09983253891134
"3",0.5,3,0.0197544781755818,0.00214132435027015,3.14159265358979,-1.04176011467845
"4",0,0,0,0,0,2.10197386326161
"5",0,0,0,0,0,2.10197386326161
"6",0,0,0,0,0,2.10197386326161
"7",0,0,0,0,0,2.10197386326161
"8",0,0,0,0,0,2.10197386326161
"9",0,0,0,0,0,2.10197386326161
"10",0,0,0,0,0,2.10197386326161
"11",0,0,0,0,0,2.10197386326161
"12",0,0,0,0,0,2.10197386326161
"13",0,0,0,0,0,2.10197386326161
"14",0,0,0,0,0,2.10197386326161
"15",0,0,0,0,0,2.10197386326161
"16",0,0,0,0,0,2.10197386326161
"17",0,0,0,0,0,2.10197386326161
"18",0,0,0,0,0,2.10197386326161
"19",0,0,0,0,0,2.10197386326161
"20",0,0,0,0,0,2.10197386326161
"21",0,0,0,0,0,2.10197386326161
"22",0,0,0,0,0,2.10197386326161
"23",0,0,0,0,0,2.10197386326161
"24",0,0,0,0,0,2.10197386326161
"25",0,0,0,0,0,2.10197386326161
"26",0,0,0,0,0,2.10197386326161
"27",0.5,3,0.0197544781755818,0.0331004887153385,-1.5707963267949,3.67277019005651
"28",0.5,3,0.0197544781755818,-0.0331004887153385,1.5707963267949,0.564278025182055
"29",0,0,0,0,0,2.10197386326161
"30",0,0,0,0,0,2.10197386326161
"31",0,0,0,0,0,2.10197386326161
"32",0,0,0,0,0,2.10197386326161
"33",0,0,0,0,0,2.10197386326161
"34",0,0,0,0,0,2.10197386326161
"35",0,0,0,0,0,2.10197386326161
"36",0,0,0,0,0,2.10197386326161
"37",0,0,0,0,0,2.10197386326161
"38",0,0,0,0,0,2.10197386326161
"39",0,0,0,0,0,2.10197386326161
"40",0.5,3,0.0197544781755818,0.0331004887153385,-1.5707963267949,3.67277019005651
"41",0,0,0,0,0,2.13507435197695
"42",0,0,0,0,0,2.13507435197695
"43",1,6,0.0395089563511635,0.0654800249234646,-1.5707963267949,3.70587067877185
"44",1.11803398874989,6.70820393249937,0.0441723560606368,-0.0407936828678652,-0.463647609000806,2.66420198590122
"45",0.5,3,0.0197544781755818,0.0306417473771794,-1.5707963267949,3.73055702082745
"46",1.80277563773199,10.816653826392,0.0712257839820943,-0.0306417473771794,2.15879893034246,0.0316035110672663
"47",0.5,3,0.0197544781755818,-0.00373132596665871,0,2.15976069403255
"48",0,0,0,0,0,2.15602936806589
"49",0,0,0,0,0,2.15602936806589
"50",0.5,3,0.0197544781755818,0.00373132596665871,0,2.15602936806589
"51",0,0,0,0,0,2.15976069403255
"52",1.80277563773199,10.816653826392,0.0712257839820943,-0.0638229747646544,-0.588002603547568,2.74776329758012
"53",2.06155281280883,12.369316876853,0.0814498000968824,0.00188679021385019,-1.32581766366803,3.42175538293593
"54",0,0,0,0,0,2.09782450948175
"55",0.707106781186548,4.24264068711929,0.027937050953511,0.0340549651866295,2.35619449019234,-0.258369980710598
"56",1.11803398874989,6.70820393249937,0.0441723560606368,0.0686749022320399,2.0344439357957,0.0974355388726735
"57",0.5,3,0.0197544781755818,0.032246882435254,1.5707963267949,0.62975805010552
"58",0,0,0,0,0,2.23280125933567
"59",0,0,0,0,0,2.23280125933567
"60",0,0,0,0,0,2.23280125933567
"61",0,0,0,0,0,2.23280125933567
"62",0,0,0,0,0,2.23280125933567
"63",0.5,3,0.0197544781755818,-0.032246882435254,1.5707963267949,0.662004932540774
"64",0,0,0,0,0,2.20055437690042
"65",0,0,0,0,0,2.20055437690042
"66",0,0,0,0,0,2.20055437690042
"67",0.5,3,0.0197544781755818,0.032246882435254,-1.5707963267949,3.77135070369531
"68",1.58113883008419,9.48683298050514,0.062469145022926,-0.0943139513271802,-1.24904577239825,3.48184703173392
"69",1.58113883008419,9.48683298050514,0.062469145022926,0.0388154460814634,-1.24904577239825,3.38753308040674
"70",0.5,3,0.0197544781755818,0.0348118014658727,-1.5707963267949,3.74809908088485
"71",1.80277563773199,10.816653826392,0.0712257839820943,-0.00597364459475358,-0.588002603547568,2.80011715910339
"72",3.90512483795333,23.43074902772,0.154287406768542,0.0204492481217313,-0.694738276196703,2.90087918715778
"73",5.1478150704935,30.886890422961,0.203384800923989,-0.0844487869478785,-0.507098504392337,2.73368866347514
"74",3.90512483795333,23.43074902772,0.154287406768542,0.0639995388261472,-0.876058050598193,3.01819942273312
"75",7.10633520177595,42.6380112106557,0.280763887303703,0.107564447529828,-0.88506681588861,3.09120772684968
"76",8.90224690738243,53.4134814442946,0.351718484491053,-0.101590802935075,-0.66596923737911,2.97967459587001
"77",6.80073525436772,40.8044115262063,0.268689952320633,0.101590802935075,-0.942000040379464,3.15411459593529
"78",3.20156211871642,19.2093727122985,0.126490378003906,-0.0742816794125627,-0.674740942223553,2.98844630071445
"79",1,6,0.0395089563511635,-0.0756947519067537,3.14159265358979,-0.902168974511455
"80",2.5,15,0.0987723908779088,0.00422830461087909,3.14159265358979,-0.977863726418209
"81",0,0,0,0,0,2.16795723178246
"82",0,0,0,0,0,2.16795723178246
"83",1.11803398874989,6.70820393249937,0.0441723560606368,0.0714664472958746,-1.10714871779409,3.27510594957655
"84",2.23606797749979,13.4164078649987,0.0883447121212737,0.0146509662813936,-1.10714871779409,3.34657239687243
"85",1,6,0.0395089563511635,-0.0715905904855396,-1.5707963267949,3.82487097215463
"86",0,0,0,0,0,2.18248405487419
"87",0,0,0,0,0,2.18248405487419
"88",0,0,0,0,0,2.18248405487419
"89",0,0,0,0,0,2.18248405487419
"90",0,0,0,0,0,2.18248405487419
"91",0,0,0,0,0,2.18248405487419
"92",0.5,3,0.0197544781755818,0.0360324618740813,-1.5707963267949,3.75328038166909
"93",1.11803398874989,6.70820393249937,0.0441723560606368,-0.076375144613348,2.0344439357957,0.184072580952571
"94",0,0,0,0,0,2.14214137213493
"95",0,0,0,0,0,2.14214137213493
"96",0,0,0,0,0,2.14214137213493
"97",0,0,0,0,0,2.14214137213493
"98",0,0,0,0,0,2.14214137213493
"99",0.5,3,0.0197544781755818,-0.00365406412643532,3.14159265358979,-0.999451281454868
"100",3.53553390593274,21.2132034355964,0.139685254767555,0.0495677198725648,-0.785398163397448,2.92388547140594
"101",3.60555127546399,21.6333076527839,0.142451567964189,0,-0.982793723247329,3.17084875112838
"102",5.70087712549569,34.2052627529741,0.225235705514556,-0.0419921072213696,-0.661043168850687,2.84909819673174
"103",4.30116263352131,25.8069758011279,0.169934446747049,0.0312398334302681,-0.620249485982821,2.76631240664251
"104",1.11803398874989,6.70820393249937,0.0441723560606368,0.0621209249883847,-2.0344439357957,4.21174668988566
"105",1.5,9,0.0592634345267453,-0.0186700295968536,3.14159265358979,-0.902168974511455
"106",5.70087712549569,34.2052627529741,0.225235705514556,-0.0254348268374756,-0.90975315794421,3.13050680742569
"107",23.7539470404394,142.523682242636,0.93849365678857,0.0926411526198399,-0.710909373183567,2.90622819582758
"108",29.8202951024969,178.921770614981,1.17816873758336,-0.00757561265119522,-0.606605108594527,2.89456508385838
"109",24.1298570240273,144.779142144164,0.953345467922111,0.046478131351003,-0.593749666710771,2.87413402932342
"110",12.2983738762488,73.7902432574931,0.485895916667005,-0.106108844482172,-0.463647609000806,2.79051010296446
"111",14.3003496460751,85.8020978764505,0.564991889973157,0.0367339519097851,-0.636508215787951,2.85726186526944
"112",32.649655434629,195.897932607774,1.28995381144729,0,-0.698659824721463,2.95614742611273
"113",37.5832409459323,225.499445675594,1.4848746260681,0.022896761221384,-0.576932945017461,2.83442054640873
"114",28.1513765205185,168.908259123111,1.11223150617433,-0.022896761221384,-0.583076535019145,2.8634608976318
"115",29.8328677803526,178.997206682116,1.17866547096398,0,-0.690446457054692,2.94793405844596
"116",41.4035022673203,248.421013603922,1.63580916386486,-0.00672420220774228,-0.742689107632444,3.00017670902371
"117",34.3110769285955,205.866461571573,1.35559484073329,-0.0300097497020428,-0.754480183834406,3.00524358301793
"118",33.2415402771893,199.449241663136,1.31333856385692,-0.068239205428831,-0.764124777373387,2.98487842685487
"119",40.3050865276332,241.830519165799,1.59241190435013,-0.259005799171028,-0.785398163397448,2.9379126074501
"120",24.4182308941496,146.509385364897,0.964738818569587,-0.227436603069462,-0.185347949995695,2.07885659487732
"121",19.1376592090046,114.825955254028,0.756108942352007,-0.0813276684070081,-0.346538864433942,2.01261090624611
"122",18.6681547025945,112.008928215567,0.737559309301573,-0.0684847881658892,-0.35563588430076,1.94038025770592
"123",17.2046505340853,103.227903204512,0.679737786988196,-0.0521913655871038,-0.620249485982821,2.13650907122209
"124",10.5118980208143,63.0713881248859,0.415314120072235,-0.0554054213774202,-0.442374222976745,1.90644244262891
"125",16.0701586799882,96.4209520799292,0.634915197843925,-0.0569664104233243,-0.0934767811585895,1.50213957943333
"126",71.7112264572291,430.267358743375,2.83323571598707,-0.171343425491645,-0.076771891269778,1.4284682791212
"127",31.3129366237024,187.877619742214,1.23714144629261,-0.252095980668074,0.34194982697771,0.838403135382063
"128",5,30,0.197544781755818,0.0281615669878924,0.643501108793284,0.284755872898415
"129",4.27200187265877,25.6320112359526,0.168782335518964,-0.0144637936150267,-0.358770670270572,1.31518921895016
"130",13.2003787824441,79.2022726946645,0.521533189134408,0.0576096914124246,-2.49051593214531,3.43247068720988
"131",4.03112887414927,24.1867732448956,0.159265694734679,0.114915375625851,-2.62244653934327,3.62201098582026
"132",3.35410196624968,20.1246117974981,0.132517068181911,0.0295433559959009,-2.67794504458899,3.79242486669183
"133",3.04138126514911,18.2482875908947,0.120161799652023,-0.0237181791663121,1.73594500420952,-0.591921826110782
"134",1.11803398874989,6.70820393249937,0.0441723560606368,0.0237181791663121,1.10714871779409,0.0131562811383386
"135",3.53553390593274,21.2132034355964,0.139685254767555,0.0422410454569129,0.141897054604164,1.00212612349458
