scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,530.79,854.79895,0.35058716,490.4023,850.31866,0.41230452,512.08777,832.17126,0.2157313
1,527.19196,856.7864,0.38143668,488.61566,853.47314,0.39510348,512.3261,833.16394,0.26744488
2,513.3598,900.9459,0.34023875,522.3499,879.2469,0.42970315,516.97046,836.0748,0.42418855
3,532.466,865.21735,0.36350122,513.23206,876.1513,0.3773436,517.00055,837.12964,0.43821678
4,537.6866,859.103,0.7211729,496.9912,853.65936,0.45988375,521.70575,823.714,0.47620472
5,540.30273,857.48755,0.8468644,502.30353,854.00555,0.47525418,524.0284,823.3057,0.59291714
6,535.3819,859.2117,0.3205024,499.9892,853.4687,0.22956191,518.95294,834.15625,0.3234489
7,541.6178,855.9126,0.7999356,508.77283,851.0262,0.46176642,525.05493,822.68396,0.49921754
8,536.39294,859.11365,0.7044365,500.16302,851.8569,0.57061696,523.1051,823.3826,0.6063396
9,534.01917,858.41724,0.49129996,494.62137,853.8343,0.50675464,522.28845,824.7771,0.40865672
10,538.48627,856.15436,0.5488978,497.9605,853.07526,0.5605084,522.0378,824.28485,0.4399482
11,536.91046,856.6656,0.6215402,496.05096,851.4857,0.64350367,519.9156,825.7178,0.484094
12,537.5448,856.87885,0.6443426,499.98868,851.01917,0.6069427,520.57666,826.5352,0.6091627
13,539.2721,856.4541,0.7340123,502.65808,854.0533,0.5949223,520.0588,828.06055,0.68904793
14,538.6052,854.1235,0.70664036,504.361,853.27454,0.7822408,520.2476,824.9994,0.8323014
15,537.6397,852.56116,0.70579726,502.53015,852.72815,0.83565086,519.8708,823.71387,0.7820803
16,538.8672,853.7738,0.8201946,504.0676,854.72955,0.75557727,519.54834,825.1367,0.79515135
17,539.25653,854.84906,0.7990512,503.32498,856.54254,0.8292964,520.8422,825.23584,0.7449003
18,537.674,855.55444,0.7320343,501.93912,855.7516,0.7649375,520.2089,824.4907,0.7868642
19,539.88727,854.85583,0.8205484,505.03876,855.5977,0.8563554,521.4979,824.0184,0.8046218
20,539.8372,854.4732,0.7783169,504.98065,853.99695,0.8097465,522.45715,824.2382,0.76049215
21,544.307,854.7536,0.8055048,505.51846,855.15497,0.72126734,520.3495,825.5642,0.699683
