scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,924.8233,390.25262,0.926688,889.4269,353.93982,0.9141334,947.07556,339.69437,0.9700063
1,923.19763,389.67807,0.9451077,889.8728,354.11603,0.9206778,946.2177,340.71454,0.953794
2,922.3333,389.90225,0.9207174,889.00055,354.76498,0.9088244,946.66003,340.93732,0.9557512
3,923.3811,389.68997,0.9701903,888.6043,354.32718,0.9111973,947.13055,340.53033,0.96055096
4,924.09863,389.14694,0.96171355,888.3536,353.2826,0.9022937,947.069,339.75693,0.95049924
5,923.67365,386.61093,0.9498209,888.33453,352.1896,0.89648193,946.25696,338.5283,0.95283216
6,923.56976,386.8904,0.9697749,888.2031,352.52576,0.889458,946.2963,338.99908,0.96768075
7,923.7632,386.02286,0.9677507,888.2318,351.98087,0.8998424,945.4495,338.0896,0.9331595
8,924.0717,385.60568,0.953947,888.45056,351.92444,0.8945147,945.8048,337.12268,0.91102934
9,922.0421,384.26767,0.92782676,888.2301,350.3231,0.9074137,945.873,337.096,0.90977293
10,921.95825,384.31345,0.9365346,888.6021,349.59268,0.91929924,946.7972,337.14575,0.91712636
11,922.0945,384.44534,0.95346606,889.11505,348.76233,0.9354285,946.5163,337.02942,0.9130624
12,921.95605,384.5031,0.9435938,888.68274,348.4584,0.9145819,946.95984,336.5586,0.89800125
13,920.4139,383.3968,0.9017423,889.36206,347.54947,0.89766634,947.00916,335.0965,0.87981796
14,919.8247,383.07855,0.8768791,889.04156,346.8607,0.8865076,946.5273,334.7115,0.88462126
15,920.40295,381.87933,0.91510373,889.7505,346.53235,0.9356206,945.6483,333.8048,0.8645672
16,920.33026,381.9948,0.892813,888.9983,346.5432,0.9158965,945.2477,333.05252,0.8550034
17,919.9328,382.24728,0.9242469,888.46783,346.1674,0.8837841,945.07477,333.60165,0.8556632
18,921.30524,379.83215,0.93311,888.9703,345.40796,0.89702016,945.72095,332.62015,0.89193916
19,922.6361,378.8018,0.929775,889.57,345.47665,0.86798376,947.5874,331.93634,0.8955102
20,921.5246,379.6343,0.9348912,889.34717,344.78653,0.86396927,946.81976,332.4504,0.8891689
21,921.053,379.98175,0.9358649,888.3638,344.27283,0.86800414,946.09546,332.57303,0.8869267
22,920.77106,379.87387,0.95242083,888.3279,344.07507,0.8532352,945.91205,332.53452,0.87286747
