scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1037.8533,433.68387,0.73817277
1,1035.862,436.6798,0.892314
2,1034.5656,440.34567,0.9728547
3,1036.5731,443.87997,0.99999166
4,1034.2377,448.14563,0.9480492
5,1033.6897,449.32367,0.9150316
6,1037.2935,450.30423,0.8926282
7,1035.9032,452.14105,0.91746026
8,1037.8832,452.66183,0.89646393
9,1036.1152,454.88956,0.9844339
10,1034.9395,456.9497,0.94109666
11,1034.1638,458.09564,0.94236505
12,1036.3612,458.878,0.96765333
13,1036.4683,458.70187,0.9458357
14,1035.2076,460.00943,0.999565
15,1034.4089,461.53082,0.95793957
16,1032.7323,460.41046,0.9843153
17,1033.5204,459.0553,1.0
18,1034.0383,458.3376,1.0
19,1032.3344,457.52396,0.97819734
20,1032.9525,457.19775,1.0
21,1032.4395,455.34567,0.99058694
22,1032.8656,453.208,1.0
23,1032.192,452.5717,0.98599845
24,1032.0076,452.04434,0.9804469
25,1032.0383,451.7325,0.996349
26,1032.6176,451.2652,0.9937259
27,1032.6758,451.11615,0.99537927
28,1033.1459,451.131,0.99193996
29,1032.855,450.75995,0.9888966
30,1033.0692,450.9732,0.99859846
31,1033.0162,451.1258,0.9821853
32,1032.8845,451.1586,0.98984885
33,1032.9266,451.30896,0.9969553
34,1032.7583,450.95197,1.0
35,1033.052,450.88525,1.0
36,1032.8164,450.50198,1.0
37,1032.632,450.25067,0.99593514
38,1032.5311,449.88858,0.99509597
39,1032.5535,450.03476,0.99674815
40,1032.5712,449.85684,0.9839642
41,1032.7627,449.9324,1.0
42,1032.5544,449.828,1.0
43,1032.5613,449.89175,1.0
44,1033.0514,450.0858,1.0
45,1033.0906,449.9989,1.0
46,1032.6648,450.0007,1.0
47,1032.4657,449.90866,1.0
48,1032.5134,450.2069,1.0
49,1032.5917,450.0286,1.0
50,1032.7465,450.01535,1.0
51,1032.9764,450.08185,1.0
52,1032.5345,450.0741,1.0
53,1033.0103,450.0902,1.0
54,1032.8107,450.0713,1.0
55,1032.9004,450.02734,1.0
56,1032.9519,450.02405,1.0
57,1033.3221,449.83823,1.0
58,1033.0764,449.946,1.0
59,1033.142,449.97937,1.0
60,1033.0519,449.5937,1.0
61,1033.1376,449.7736,1.0
62,1033.2504,449.59692,1.0
63,1033.3302,449.70557,1.0
64,1033.392,449.7427,1.0
65,1033.7161,449.77814,1.0
66,1033.4626,449.74658,1.0
67,1033.7283,449.8374,1.0
68,1034.5315,449.9266,1.0
69,1035.1378,449.8022,1.0
70,1035.9863,449.94125,1.0
71,1036.065,449.68292,1.0
72,1036.9084,449.6312,1.0
73,1037.491,449.79813,0.97839516
74,1038.0228,450.19904,0.9387463
75,1038.3278,450.11386,0.92149574
76,1039.6093,449.65482,0.91392344
77,1040.2186,449.73322,0.92456967
78,1040.941,449.24875,0.9256368
79,1041.4011,449.15787,0.93740153
80,1042.7267,449.35107,0.93558204
81,1043.1631,449.30972,0.9366877
82,1043.323,449.24762,0.9444234
83,1043.3229,448.92996,0.96088403
84,1043.3058,448.75284,0.9532023
85,1043.3907,449.09485,0.9382213
86,1043.2804,449.07126,0.95824194
