scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,964.00836,742.1142,0.5518732
1,955.8353,739.5226,0.09438327
2,959.2672,746.346,0.090566225
3,965.9519,747.34064,0.20410915
4,939.0361,739.73773,0.79448587
5,932.5449,737.5783,0.7576727
6,925.81134,738.12604,0.7881606
7,920.6984,738.3672,0.76057154
8,913.7678,738.155,0.7384939
9,907.2584,736.6534,0.7925744
10,902.7258,735.79645,0.7257103
11,894.052,736.07,0.7392696
12,888.0435,734.8701,0.8698908
13,882.3203,735.04645,0.8306231
14,874.7658,733.2682,0.86871433
15,868.9229,734.68787,0.79467726
16,864.03174,735.23975,0.77561975
17,859.42456,734.9679,0.8756071
18,853.6479,736.75793,0.72572124
19,852.613,736.8403,0.7310255
20,848.7948,738.52167,0.6778259
21,845.65533,742.73096,0.59912026
22,843.9076,740.71655,0.69284654
23,842.441,735.4189,0.772773
24,842.78174,734.6638,0.8531497
25,844.18524,735.84607,0.893216
26,845.0106,735.03705,0.9157029
27,843.82684,732.81757,0.97431964
28,842.5933,732.2854,0.9860954
29,840.8205,732.62274,0.98355836
30,840.35144,733.31116,0.94757223
31,840.0167,733.1468,0.93669784
32,839.85864,733.07166,0.954248
33,839.94385,733.2196,0.9533433
34,840.2474,733.4871,0.9664087
35,840.0229,733.83704,0.9430128
36,839.73126,734.518,0.9303216
37,839.52997,734.61,0.9173993
38,839.8995,734.36707,0.93488365
39,839.6672,734.33356,0.9255345
40,839.48114,734.3026,0.9347953
41,839.3971,733.90955,0.92546564
42,839.61914,733.931,0.9374528
43,839.6428,734.2248,0.942524
44,839.51697,734.22174,0.93510234
45,840.0019,733.85504,0.9443202
46,839.85583,733.93335,0.9482407
47,839.81793,734.327,0.9334836
48,839.7527,734.5418,0.91403896
49,839.9464,734.3781,0.93574345
50,839.59564,734.2318,0.93542635
51,839.68176,734.1175,0.9483983
52,839.71204,733.9907,0.94574016
53,839.7525,733.8583,0.9481157
54,839.9067,733.8615,0.95579815
55,840.32385,733.5736,0.95492893
56,840.2192,733.6679,0.9446656
57,840.11066,733.8666,0.9480367
58,839.9134,734.3758,0.94679517
59,839.87726,734.0248,0.94565856
60,839.4857,734.2279,0.9386483
61,839.315,734.47266,0.9218887
62,839.27637,734.4735,0.93938124
63,839.34033,734.3843,0.9345092
64,839.54114,734.5454,0.93891394
65,839.52856,734.5008,0.937761
66,839.46967,734.2895,0.9379872
67,839.3865,734.6249,0.9347584
68,839.0965,735.2651,0.91781855
69,838.11035,735.85474,0.9087295
70,837.70825,735.9747,0.91438633
71,837.1857,736.45105,0.9242299
72,836.8086,737.6148,0.952378
73,836.3237,738.2925,0.9662951
74,836.10785,738.8375,0.97685325
75,836.1272,740.0659,1.0
76,836.1265,742.11456,0.9977784
77,835.696,743.70044,0.9793642
78,835.5862,745.02045,0.9998945
79,834.91724,745.35077,0.9952062
80,834.7351,745.34985,1.0
81,834.4009,745.9084,1.0
82,834.68195,746.05835,1.0
83,834.06604,746.593,1.0
84,834.2075,747.5195,1.0
85,834.8675,748.2207,1.0
86,834.5228,748.71155,1.0
87,834.7551,749.1212,1.0
88,834.7621,749.33966,1.0
