scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,482.4651,928.0901,0.616318
1,487.43427,923.02374,0.55692506
2,488.6976,915.28284,0.5878864
3,490.99414,913.71484,0.52221096
4,492.9425,912.84937,0.4939296
5,496.38425,912.06573,0.5721993
6,498.55267,906.1541,0.495196
7,501.04987,901.7024,0.6216581
8,503.94946,899.1204,0.6032671
9,506.29327,897.7075,0.58306617
10,510.30984,895.0114,0.5061521
11,512.6481,891.34875,0.5020105
12,513.4261,886.2753,0.38370904
13,517.8088,884.05005,0.4159329
14,518.73737,882.5867,0.46304753
15,523.86395,880.5603,0.4139871
16,526.3618,879.5082,0.38783553
17,524.00903,882.2318,0.25739443
18,525.0821,881.43005,0.4394495
19,525.16266,880.0337,0.45208567
20,525.56726,881.2025,0.41700605
21,526.412,883.3236,0.5256898
22,527.7602,885.0045,0.55221343
23,528.541,885.6111,0.5585794
24,528.61554,886.1488,0.5000779
25,528.6532,886.9648,0.46300828
26,528.11633,887.8355,0.4690699
27,528.0294,886.48883,0.498922
28,526.43555,886.3498,0.530318
29,527.35406,885.7579,0.4871706
30,528.0011,885.6859,0.46602106
31,528.05597,886.5292,0.4439832
32,527.3521,886.16296,0.52489626
33,527.8585,887.37036,0.52082235
34,529.7369,889.4244,0.4399888
35,529.56415,889.95483,0.46062893
36,527.1376,889.37244,0.60189104
37,525.58716,887.2533,0.6376392
38,525.05176,889.8751,0.5607949
39,526.3033,888.748,0.5235535
40,526.1786,888.40826,0.50096196
41,525.32855,888.94824,0.57614243
42,525.2451,889.6042,0.5583848
43,524.71594,889.1658,0.53983724
44,524.379,888.93866,0.44241482
45,522.32623,886.7924,0.20676386
46,965.2494,142.24956,0.23497213
47,523.27466,888.49536,0.24796253
48,521.1772,888.47943,0.44123197
49,521.196,888.24384,0.46403605
50,524.6531,888.7576,0.4078653
51,525.80804,890.81885,0.33293766
52,524.5371,893.7258,0.23618756
53,528.68646,891.9444,0.3298919
54,528.69305,891.0122,0.43908256
55,528.3316,890.4743,0.54523546
56,528.14825,892.0184,0.5757227
57,529.7719,890.9794,0.5603011
58,529.0811,891.31903,0.5509532
59,529.4397,890.1094,0.5297163
60,529.683,890.2178,0.59130025
61,527.5198,889.8966,0.5801969
62,528.2369,888.5759,0.5816513
63,529.0135,888.6929,0.6378987
64,528.1436,888.54974,0.6472933
65,529.87976,889.12164,0.63009715
66,529.7153,889.0492,0.5915567
67,531.61096,889.4687,0.49275663
68,529.3862,891.40295,0.55201465
69,533.2263,891.1286,0.5969614
70,532.8807,891.69135,0.5063673
71,533.42285,891.8462,0.51845765
72,532.9626,891.789,0.43901086
73,533.24713,889.7019,0.4929001
74,531.85754,887.88354,0.41830298
75,529.25525,885.24817,0.58097357
76,525.6176,883.2236,0.6244731
77,524.5618,881.51733,0.6008458
78,523.9377,880.4616,0.5989212
79,522.31036,878.9085,0.59185886
80,521.6736,876.88086,0.5460878
81,525.1392,874.24054,0.54711056
82,523.534,872.024,0.49830478
83,523.60114,869.91614,0.34049088
84,525.4482,867.2229,0.44850972
85,524.3062,865.47974,0.38952273
86,523.5159,863.7044,0.47525424
