scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,373.7566,721.24304,0.45464197
1,372.13254,719.858,0.45695335
2,376.6875,723.8148,0.4776708
3,371.67773,720.3979,0.4309088
4,368.75653,719.3971,0.21614148
5,1120.5541,315.77087,0.23506822
6,1120.7178,315.31317,0.17747901
7,1121.4879,316.2668,0.22690666
8,1121.8901,316.17142,0.21628365
9,1121.7678,314.94147,0.22584395
10,1121.9846,314.64542,0.21916553
11,1121.8651,313.75885,0.241629
12,1122.0012,313.7581,0.20470363
13,1121.7822,314.19858,0.12847927
14,1122.1697,315.32703,0.14555207
15,1194.8939,627.34283,0.13918947
16,1193.9653,626.8949,0.17725155
17,367.86246,727.99884,0.17759609
18,370.20636,729.7946,0.34684363
19,1192.4509,622.8715,0.2842089
20,1192.7362,622.97925,0.31108147
21,1193.3564,623.07513,0.34124258
22,1192.7507,622.7478,0.3298358
23,369.53827,738.34644,0.589899
24,368.79495,739.3314,0.65321815
25,368.19064,741.6856,0.62230015
26,367.48358,744.3138,0.6680419
27,367.71835,746.6182,0.6482462
28,368.61823,748.50476,0.64073986
29,367.64478,752.11206,0.6127827
30,367.88678,753.5158,0.66939074
31,367.14844,755.2388,0.6881168
32,366.15356,756.0103,0.6851374
33,367.64264,755.814,0.6064851
34,369.52682,756.7909,0.62991834
35,368.3137,756.4808,0.6035809
36,367.24832,756.17456,0.52711636
37,1193.5942,624.0957,0.5476785
38,1194.8302,622.541,0.4567652
39,367.59213,756.47754,0.5788856
40,366.40027,755.98627,0.58363
41,365.54126,754.2073,0.5490173
42,367.60242,753.163,0.54554754
43,367.7171,752.7967,0.6069945
44,367.16357,752.8246,0.5653259
45,367.45447,752.8089,0.58138245
46,367.44174,752.9538,0.6010615
47,368.49872,752.42426,0.5344948
48,1194.2257,619.6864,0.4072424
49,1193.8787,618.9874,0.46045816
50,1194.5323,619.295,0.50504315
51,370.60156,753.2938,0.523488
52,369.3559,753.0747,0.5190621
53,365.59122,753.7153,0.5647675
54,364.44995,755.51733,0.7059395
55,364.1504,756.7542,0.7423142
56,365.78598,756.7882,0.84839225
57,365.79126,755.2696,0.89438975
58,368.0187,754.015,0.8268591
59,369.00687,754.18585,0.82633823
60,369.22717,754.29395,0.8336086
61,369.56097,753.0109,0.83321935
62,372.82495,752.2803,0.91751456
63,373.52295,750.4147,0.94667876
64,373.96356,749.0161,0.9625485
65,373.89023,747.5066,0.9563623
66,374.116,746.3147,0.9432008
67,374.2943,745.494,0.91502
68,374.14673,744.5058,0.907988
69,374.02527,743.68005,0.88121223
70,374.0001,743.32983,0.88636243
71,374.08948,742.99365,0.8991457
72,373.8631,742.6871,0.9071712
73,373.80737,742.27765,0.9121171
74,374.35452,741.8923,0.9269475
75,374.46414,741.58685,0.9338992
76,374.28244,741.35187,0.93517923
77,374.20093,741.2057,0.93576056
78,374.25055,740.9576,0.93929565
79,374.33502,740.9467,0.94215167
80,374.3703,741.10754,0.94553214
81,374.12042,741.26697,0.9409572
82,374.09103,741.34204,0.9344663
83,373.86105,741.3459,0.93421835
84,374.0477,741.6915,0.94167626
85,374.12207,741.436,0.9309059
