scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,333.16583,711.79663,0.09946492
1,311.745,736.50653,0.02081421
2,321.06277,717.0503,0.01917513
3,314.20233,723.97943,0.08844188
4,326.89328,752.18604,0.017005952
5,326.96323,767.8227,0.014981244
6,337.39664,749.0084,0.024912713
7,347.4216,762.22314,0.2639697
8,354.57352,771.83856,0.02979646
9,355.07745,772.87134,0.023447027
10,351.53763,756.7656,0.024485854
11,310.6101,754.8519,0.01864172
12,369.34613,770.6723,0.15229861
13,373.35294,769.984,0.079143435
14,375.3565,768.6489,0.11534802
15,381.9811,765.2496,0.15441833
16,378.2983,757.83484,0.020773357
17,403.33258,773.44745,0.01999843
18,410.3596,772.0341,0.034534857
19,416.3017,768.3362,0.041312676
20,1219.1503,212.1804,0.035102013
21,1219.3523,211.73146,0.015280824
22,1218.7704,212.30562,0.018622326
23,1212.4784,207.9992,0.042275995
24,445.25494,756.51025,0.17719263
25,448.36084,751.7824,0.5359516
26,448.3247,750.42194,0.73150694
27,449.31082,749.3782,0.7660134
28,451.13864,749.7794,0.6723181
29,454.26038,749.5703,0.6020692
30,455.37418,748.7477,0.57242715
31,456.40768,748.428,0.6711407
32,455.872,746.9439,0.6763023
33,455.56375,747.23956,0.72655505
34,455.33713,746.5719,0.7374679
35,455.9717,746.9406,0.7345159
36,456.04755,746.58496,0.81237286
37,455.55756,746.2266,0.85954285
38,454.7596,746.57294,0.8571657
39,454.35,746.7804,0.86976796
40,454.10413,746.4587,0.8647101
41,454.24194,746.14655,0.8829746
42,454.2112,745.57477,0.87932456
43,454.23727,745.7665,0.87978256
44,454.1133,745.3588,0.8861197
45,454.0807,745.7368,0.8806538
46,454.0909,745.7241,0.8753182
47,454.0334,745.6177,0.88517344
48,453.79236,745.8644,0.8799823
49,453.90396,745.90533,0.86704963
50,453.87546,746.0836,0.86196226
51,453.5838,745.9341,0.86247385
52,453.68607,746.04254,0.8740238
53,453.66922,746.23987,0.8725262
54,453.7844,746.11285,0.8514724
55,453.7756,745.6389,0.8507021
56,453.94812,745.64667,0.84212786
57,453.91754,745.43585,0.8485305
58,453.88678,745.56055,0.843326
59,453.9141,745.6579,0.8203588
60,453.8462,745.636,0.81717324
61,453.68762,745.8544,0.8171381
62,453.5786,745.8914,0.81552124
63,453.67517,745.7056,0.8109306
64,453.27243,745.61096,0.8110189
65,453.34668,745.72125,0.78987014
66,454.18674,745.8207,0.77569956
67,454.1876,745.907,0.77533895
68,454.05167,745.53595,0.752297
69,454.40616,745.76526,0.73196197
70,454.28757,745.8604,0.7395961
71,453.96048,745.6288,0.7269552
72,453.88403,745.3213,0.7073327
73,454.0937,745.7277,0.71983784
74,454.23953,745.77924,0.6993038
75,454.32843,745.79895,0.6964385
76,454.2353,746.0283,0.7012788
77,454.40448,746.55585,0.6806991
78,454.50507,746.78906,0.6794255
79,454.78046,746.85474,0.67026913
80,454.3212,747.5504,0.6366395
81,454.7539,747.41547,0.6031252
82,455.13672,747.424,0.5795835
83,455.03033,746.97266,0.5725187
84,455.0771,747.25684,0.57151777
85,455.13657,747.09686,0.5738426
86,454.86877,747.1881,0.58463615
