scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,362.55057,320.77927,0.6083178
1,365.10104,322.0903,0.7587311
2,363.58517,324.03973,0.42880082
3,362.78082,334.42575,0.47007152
4,358.32727,334.43195,0.5318593
5,363.78162,344.41238,0.4292118
6,360.98032,342.35376,0.41925672
7,367.0611,351.98035,0.53091305
8,372.488,354.68933,0.31160614
9,380.20184,361.89844,0.8489173
10,386.48257,364.34195,0.9103302
11,396.6292,367.1183,0.7696782
12,406.30905,368.33914,0.7661745
13,415.22818,369.30884,0.7675132
14,424.24484,370.93796,0.85050696
15,430.10745,371.93176,0.85566485
16,435.55847,371.7792,0.9135278
17,440.14636,372.1735,0.83486605
18,442.42932,371.49,0.9556593
19,442.2227,368.01233,0.89036226
20,444.46112,370.13507,0.92303264
21,444.0759,367.8564,0.8485256
22,446.3535,368.00525,0.8132257
23,447.5135,367.40717,0.8596765
24,448.37717,366.50497,0.92615473
25,449.11734,366.5623,0.9499948
26,450.09662,365.43744,0.98739123
27,450.8843,365.2544,0.9948102
28,451.4815,364.80972,0.9910943
29,451.78558,364.0417,1.0
30,451.77048,363.87228,0.9973751
31,452.05518,363.66083,0.9943666
32,451.79453,363.43924,0.9926841
33,451.6917,363.32184,0.9939657
34,451.40762,362.9373,0.9833943
35,452.37112,363.2353,0.97929317
36,452.2277,363.0607,0.9766214
37,452.40262,362.9464,0.977064
38,452.06693,362.75052,0.9852801
39,452.28604,362.60144,0.98550487
40,452.43286,362.36594,0.9895069
41,452.22183,362.0923,0.9892126
42,452.3994,362.01996,0.9861918
43,452.11102,362.13538,0.9923263
44,452.18884,362.25607,0.9935572
45,451.92313,361.96582,0.9869973
46,451.77762,361.89246,1.0
47,451.87036,362.10645,0.9937411
48,451.6557,361.82382,0.99012256
49,452.3485,361.65604,0.9900773
50,451.8837,361.72314,1.0
51,452.29288,361.65344,0.9798885
52,452.12402,361.72592,0.99141824
53,452.47922,361.7911,0.99094903
54,452.94455,362.05136,0.98705703
55,453.0204,362.22668,0.99634546
56,452.34692,362.09033,1.0
57,452.17065,362.0357,1.0
58,452.01733,361.7969,1.0
59,451.60214,361.645,1.0
60,451.194,361.56097,1.0
61,451.36505,361.3269,0.99681276
62,451.3855,361.11328,0.97455573
63,450.96298,360.9131,0.972789
64,450.87814,360.36295,0.9485834
65,451.09473,359.00534,0.9683575
66,451.13953,358.35782,0.9947051
67,451.56827,357.9201,1.0
68,452.00876,357.12308,1.0
69,452.06287,355.96072,1.0
70,452.3785,355.86807,1.0
71,452.23563,355.04193,1.0
72,452.29868,354.1035,0.99218583
73,451.93015,352.88715,0.9877592
74,452.57965,352.03043,0.9917826
75,452.28372,351.00436,1.0
76,452.09277,350.6926,1.0
77,451.8792,350.1227,1.0
78,451.8416,349.85855,1.0
79,452.2294,349.9366,1.0
80,452.33292,350.13098,1.0
81,452.37042,350.27658,1.0
82,452.26596,350.28305,1.0
83,451.39505,350.09784,1.0
84,451.5402,349.82507,1.0
85,450.9936,349.6486,1.0
86,450.28857,349.02383,1.0
87,449.0044,348.8009,0.99261934
88,448.89932,348.54648,1.0
89,448.36322,347.8629,0.9629188
