scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1201.8119,510.16928,0.15921184,1638.8795,140.78523,0.14848132,1196.8635,521.4814,0.067647345
1,1202.4528,508.8683,0.23755263,1203.474,508.74005,0.1866569,1197.216,522.05054,0.08951554
2,1200.8688,509.30203,0.3242038,1204.2413,509.1762,0.32178593,1196.8444,517.07684,0.14883128
3,1202.0377,508.33786,0.29308018,1203.8627,506.60373,0.27678925,1198.4812,515.5507,0.083045915
4,1200.4751,509.72296,0.14421672,1202.0697,508.4318,0.28349876,1198.5219,506.7476,0.04746877
5,1182.6523,475.54028,0.047466528,1197.1904,508.65533,0.10697952,1669.1906,108.98008,0.025318313
6,1276.2996,378.60754,0.031443838,1196.3647,508.29245,0.057606127,1665.8826,111.66396,0.033379577
7,1276.915,377.68845,0.04813061,1283.725,372.40186,0.023890117,1673.7191,123.436646,0.021164883
8,1277.5563,368.96893,0.041334137,1289.364,378.71826,0.034759887,1674.0038,122.18066,0.03750812
9,1277.0026,378.56702,0.041723926,1283.3961,372.6739,0.025485812,1673.7288,122.72758,0.018952249
10,1277.2716,379.3811,0.047340214,1283.8412,372.62317,0.024590984,1282.5736,387.633,0.015199706
11,1276.2549,378.3416,0.034806363,1269.4943,372.14438,0.012179473,1673.8069,123.17122,0.024785524
12,1277.3486,378.94882,0.05737877,1283.9067,366.2591,0.023576874,1674.0186,122.78203,0.015060022
13,1276.6378,379.45007,0.044784818,1283.8184,372.51086,0.018690828,1672.924,122.18121,0.025486197
14,1276.5752,372.88046,0.019424578,1276.6547,372.82028,0.0155028775,1668.8055,108.21262,0.023184206
15,1269.1477,379.81485,0.016909156,1276.3665,372.5536,0.018667258,1674.6644,123.19137,0.014856517
16,1236.8126,427.3538,0.02509741,1275.9886,379.86713,0.020941464,1674.258,122.78406,0.014010956
17,1237.1078,427.937,0.015045415,1276.1416,380.31992,0.017902886,1673.8507,121.66957,0.024629578
18,1682.8622,125.17427,0.015064444,1650.0072,133.23401,0.03145267,1667.5725,110.28972,0.048218288
19,1236.9326,428.10092,0.014645923,1828.2435,410.80783,0.01440323,1674.6221,108.51672,0.023948694
20,1244.8607,428.4863,0.021033384,1722.932,708.3716,0.012306241,1674.9668,122.77508,0.024540655
