scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,675.60284,884.0031,0.95144904
1,675.3787,881.58606,0.7153139
2,674.2428,879.54645,0.85932606
3,672.6465,879.3889,0.58550805
4,671.8409,881.6275,0.82070845
5,671.66797,880.43384,0.8018138
6,670.194,878.67566,0.78858274
7,668.6432,878.16534,0.7002185
8,669.09705,878.8405,0.59675175
9,668.8098,881.5577,0.7704307
10,663.0443,883.0313,0.65348005
11,667.2956,883.92377,0.60117877
12,668.2335,886.823,0.5336415
13,663.8125,888.3144,0.5989411
14,667.50446,888.3351,0.6094187
15,667.7114,890.01263,0.5963482
16,667.927,891.40564,0.6622718
17,667.8798,891.8382,0.5796137
18,665.27484,893.22565,0.44021404
19,664.07385,894.4428,0.53975374
20,663.92816,896.66345,0.59080637
21,663.01025,897.935,0.6465812
22,663.62854,898.45825,0.67751914
23,662.3123,900.1606,0.8432268
24,661.34753,900.13385,0.8472441
25,661.5296,900.985,0.91131705
26,660.45593,902.13824,0.89549375
27,658.92255,903.0228,0.897648
28,656.14594,903.2925,0.86461794
29,652.85724,903.69635,0.83048475
30,647.33374,905.13043,0.8431222
31,641.46844,907.2311,0.867835
32,636.9663,908.65564,0.7330544
33,631.1299,911.5117,0.76348275
34,628.8394,913.0687,0.76577806
35,626.7992,914.4666,0.7907429
36,627.7849,915.3693,0.78301793
37,624.6719,917.3362,0.7471553
38,623.8172,917.71655,0.7193827
39,622.2328,918.854,0.7127885
40,621.3166,919.1053,0.75078005
41,619.8466,920.22345,0.7166529
42,619.9088,920.22894,0.72711223
43,620.1879,920.02203,0.76240474
44,619.90564,920.7115,0.8126167
45,618.0702,920.84314,0.8204397
46,614.91986,921.1669,0.8083608
47,613.2598,922.9867,0.8212225
48,609.79266,924.27936,0.7358627
49,606.56415,926.4792,0.69003963
50,603.89734,927.78546,0.71929944
51,600.15515,929.1063,0.6902955
52,595.6286,929.6962,0.7444979
53,593.6214,930.86755,0.7583182
54,592.48517,931.89215,0.780048
55,592.0933,931.94116,0.7756791
56,590.65625,931.9559,0.7814635
57,590.235,931.73987,0.7440152
58,588.6424,931.86444,0.73349273
59,587.9824,932.16925,0.7169898
60,585.8808,932.45776,0.7344534
61,581.9972,933.2522,0.79807323
62,578.2647,933.56433,0.85666573
63,576.1833,932.802,0.8579836
64,575.17584,932.532,0.8572406
65,574.81934,932.2784,0.8663303
66,575.05994,931.498,0.84163797
67,573.97864,930.9296,0.8133161
68,575.8466,928.79596,0.62878674
69,573.84235,931.54913,0.8038578
70,569.588,931.5825,0.9152025
71,568.5923,931.5182,0.8962561
72,565.3028,930.55176,0.85225976
73,563.7665,930.56805,0.8449701
74,563.4416,930.2179,0.82563204
75,562.97015,930.2904,0.807608
76,562.69507,930.42737,0.8135543
77,564.1328,931.36383,0.82874125
78,564.03253,931.88794,0.88515484
79,564.34265,932.0195,0.8710768
80,564.661,932.3818,0.8780238
81,564.6454,932.0116,0.8741201
82,565.9201,932.2128,0.85939044
83,566.61487,932.5355,0.8699982
84,566.81244,932.5716,0.8712003
85,568.143,933.385,0.852799
86,568.4245,933.3466,0.8799697
87,568.2786,933.88855,0.8965541
