scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,640.7579,891.55054,0.652048
1,639.53656,894.6481,0.6494059
2,638.7677,897.4418,0.62596405
3,638.6938,898.38495,0.6855762
4,639.28424,898.7967,0.7370085
5,640.12646,898.1813,0.6386976
6,641.23285,896.95105,0.6074907
7,642.57306,896.78436,0.6513927
8,643.6664,896.1639,0.7321254
9,645.4542,894.25195,0.616229
10,650.5958,889.43585,0.5694649
11,652.31555,887.7575,0.5171266
12,653.54846,883.65436,0.5897281
13,654.4895,881.1287,0.6211288
14,658.0644,878.72656,0.58359253
15,659.21515,876.7706,0.6204219
16,660.1172,875.63116,0.65119904
17,662.0171,876.80096,0.3861951
18,660.6294,871.67395,0.7450377
19,660.8581,870.82965,0.8381333
20,660.3924,870.6785,0.8291865
21,659.9338,870.30096,0.8297934
22,658.93567,869.79663,0.8263651
23,659.5912,869.8475,0.84452176
24,658.3049,870.2554,0.8127536
25,657.7468,870.61707,0.8004092
26,656.7617,870.2611,0.79531366
27,655.7672,870.2741,0.81240284
28,655.22797,870.2145,0.8229014
29,655.13873,870.2615,0.827354
30,654.70776,870.0916,0.84586114
31,654.8547,869.78094,0.82102907
32,655.27625,869.71515,0.80014306
33,654.4753,870.53125,0.84290403
34,654.8345,870.2021,0.8300081
35,654.0822,870.79584,0.8424453
36,654.3519,870.88043,0.84673554
37,653.8322,870.92334,0.850886
38,653.513,870.7389,0.8574857
39,653.0892,870.6909,0.87590194
40,652.6192,870.8838,0.87494606
41,653.2059,870.7396,0.8130376
42,652.226,871.0323,0.85690695
43,652.0152,871.2771,0.85441154
44,652.0015,871.4616,0.8474808
45,652.1471,871.94916,0.8686576
46,651.63135,871.9094,0.87376964
47,651.04517,872.07794,0.86332756
48,650.1194,872.168,0.85817313
49,648.7096,872.6926,0.8574458
50,647.8695,873.24786,0.81607354
51,645.6063,874.7985,0.81088334
52,644.2419,876.399,0.80114233
53,642.6809,878.01355,0.7813678
54,641.3976,879.8712,0.72456646
55,638.91113,881.2894,0.6961283
56,637.5806,882.08704,0.7733417
57,636.6226,882.9221,0.83191204
58,635.3883,882.53217,0.791079
59,634.07605,882.29724,0.77573454
60,633.2829,881.60095,0.7223213
61,633.0698,880.6316,0.710201
62,632.17474,880.33374,0.7140227
63,631.163,879.002,0.77569175
64,630.04865,878.51135,0.80292946
65,629.20746,878.1415,0.802163
66,628.00574,877.46356,0.80554855
67,626.633,876.96796,0.7700556
68,626.07635,876.5127,0.76074266
69,624.9475,875.8818,0.7668731
70,624.34186,874.97235,0.772791
71,623.2436,874.14557,0.80036163
72,622.1365,873.16547,0.7911094
73,620.5403,871.93414,0.8171123
74,620.3769,871.1022,0.8536598
75,619.8672,870.40186,0.87678164
76,619.9026,870.00476,0.8868406
77,619.4702,869.9833,0.8983996
78,619.2158,869.65686,0.91451067
79,618.30634,868.9129,0.9258161
80,617.3817,868.31885,0.93274766
81,616.5466,867.1873,0.92230576
82,614.9677,866.48456,0.93993247
83,614.13605,865.9385,0.9495074
84,613.13684,865.22125,0.9386898
85,612.3996,864.3261,0.9147293
86,611.38763,863.3735,0.8789053
