scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1013.44525,333.24026,0.2903605
1,1002.06165,348.565,0.7385674
2,1005.8212,341.31805,0.36655915
3,1007.9742,346.35614,0.6376802
4,1009.8665,347.50763,0.75540686
5,1012.3366,349.76172,0.94698936
6,1011.5239,350.44376,0.9924522
7,1009.007,353.0231,0.89826316
8,1007.88727,355.45416,0.97594064
9,1007.9102,358.1423,0.9601033
10,1009.2105,361.02502,0.9179807
11,1009.37335,363.92322,1.0
12,1011.0583,368.3186,1.0
13,1011.9421,372.81894,1.0
14,1014.0836,379.2222,1.0
15,1015.1846,384.11713,0.8981256
16,1017.63696,389.1081,0.99083334
17,1018.8006,394.0271,1.0
18,1020.67474,396.45996,1.0
19,1019.95514,403.0602,1.0
20,1020.6672,406.47418,0.9850465
21,1021.80164,407.75104,0.95328414
22,1025.2771,411.24777,1.0
23,1026.4285,414.84113,1.0
24,1027.6279,418.60043,0.99713767
25,1029.1222,422.4656,1.0
26,1029.5404,425.69028,1.0
27,1029.8756,428.54462,1.0
28,1030.4751,430.833,1.0
29,1031.7418,431.7284,0.99387413
30,1031.5886,432.56348,1.0
31,1030.7161,434.4961,1.0
32,1028.4116,436.9646,1.0
33,1027.9706,439.05356,0.99608827
34,1028.2942,439.395,1.0
35,1027.9584,438.89877,0.9992258
36,1028.3086,439.25958,1.0
37,1029.0226,440.44058,1.0
38,1029.1968,441.33215,1.0
39,1027.5347,441.76498,1.0
40,1027.5778,440.11646,1.0
41,1025.6815,438.91956,1.0
42,1025.8916,437.77338,1.0
43,1024.0928,437.67795,1.0
44,1023.49585,436.9662,1.0
45,1022.6734,436.3,1.0
46,1022.4605,435.77725,1.0
47,1022.1504,435.58002,1.0
48,1021.8685,435.26187,1.0
49,1021.50977,434.97693,1.0
50,1020.80896,434.2517,1.0
51,1020.6083,433.19775,1.0
52,1020.0764,432.84732,1.0
53,1019.6668,431.95435,1.0
54,1019.22296,431.2182,1.0
55,1019.505,430.82782,1.0
56,1018.9485,429.84528,1.0
57,1018.7222,429.3635,1.0
58,1018.472,428.9691,1.0
59,1018.8622,428.81567,1.0
60,1019.0525,428.97342,1.0
61,1019.06604,428.89966,1.0
62,1018.86304,428.7374,1.0
63,1018.71313,428.6781,1.0
64,1018.73444,428.82303,1.0
65,1018.3244,428.66232,1.0
66,1018.52875,428.83807,1.0
67,1018.4169,428.88007,1.0
68,1018.99896,428.72614,1.0
69,1018.84656,428.66013,1.0
70,1018.68665,428.58408,1.0
71,1018.51917,428.60117,1.0
72,1018.56775,428.64764,1.0
73,1018.518,428.7324,1.0
74,1018.5498,428.77823,1.0
75,1018.2767,428.85803,1.0
76,1018.4575,428.77887,1.0
77,1018.8472,428.77173,1.0
78,1018.8171,428.57193,1.0
79,1018.89075,428.65768,1.0
80,1018.60583,428.74478,1.0
81,1018.4507,428.75433,1.0
82,1018.4611,428.68524,1.0
83,1019.27277,428.74188,1.0
84,1019.5986,428.698,1.0
85,1020.33844,428.7843,1.0
86,1020.9194,428.57254,1.0
87,1021.201,428.7124,1.0
88,1021.54004,428.9111,1.0
89,1021.45734,429.0056,1.0
