scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1125.3259,178.26343,0.68864787
1,1122.7598,176.50114,0.63746625
2,1126.9487,172.30594,0.70155656
3,1125.6968,169.54907,0.81992286
4,1124.8761,175.99988,0.82381964
5,1123.13,178.75046,0.9210433
6,1121.2305,184.71124,0.8742793
7,1118.4896,183.34853,0.8695796
8,1117.459,186.89839,0.9026426
9,1115.9482,191.87128,0.8466323
10,1114.0138,198.23007,0.96082467
11,1112.3778,206.43266,0.9073066
12,1112.2616,212.8059,0.9957305
13,1109.1249,216.76433,0.9736743
14,1106.6785,223.23889,0.8567605
15,1103.489,227.85289,0.7913658
16,1101.4524,232.53801,0.8178916
17,1100.1471,237.63614,0.8574429
18,1099.1757,242.55505,0.63740665
19,1096.0562,245.41624,0.8016489
20,1092.2764,247.97127,0.8156071
21,1089.3226,250.65207,0.7728909
22,1090.0853,256.25626,0.7277814
23,1087.8875,258.5919,0.6541389
24,1086.8082,260.13165,0.7351599
25,1084.2062,261.84302,0.6970876
26,1083.3214,264.02936,0.76946825
27,1083.2839,267.47327,0.8656049
28,1082.6583,270.41684,0.758334
29,1076.6953,269.39682,0.77605855
30,1075.2068,270.49905,0.825759
31,1074.3385,271.6657,0.824709
32,1073.1083,273.13525,0.790192
33,1071.0848,272.7348,0.7864242
34,1070.0438,272.23553,0.8013221
35,1070.5544,270.84122,0.850328
36,1068.9126,268.56656,0.91039765
37,1067.6388,267.78857,0.961841
38,1066.3167,267.05292,0.9621933
39,1064.4271,266.1747,0.93659115
40,1062.4147,264.81482,0.9498803
41,1060.7762,263.61792,0.90454495
42,1059.1865,262.0816,0.9399557
43,1058.9172,260.9909,0.9293738
44,1056.1385,259.00003,0.9007624
45,1054.1967,257.37045,0.8694717
46,1053.0969,255.03503,0.8706308
47,1051.9526,252.12671,0.98169124
48,1052.0847,250.55884,0.9880242
49,1051.748,249.14342,0.97784334
50,1052.0183,247.06105,0.9768068
51,1052.5663,245.0691,1.0
52,1053.6923,243.28922,0.9751691
53,1053.5471,240.80635,0.81406736
54,1054.423,237.75642,0.85071087
55,1055.1844,235.09348,0.9133936
56,1054.7665,233.48152,0.8826678
57,1054.9567,231.41695,0.9353087
58,1054.4664,229.58131,0.97133213
59,1053.6677,228.13892,0.9275577
60,1055.134,225.85704,0.8247022
61,1056.8243,223.4885,0.88675797
62,1057.0448,220.37308,0.8570309
63,1057.3975,218.85718,0.9353166
64,1056.3671,217.06026,0.8916644
65,1056.8147,214.3851,0.8808827
66,1055.3903,212.27705,0.8906966
67,1054.4753,211.2266,0.90150523
68,1053.6837,207.69325,0.8239689
69,1052.6697,204.80835,0.9085299
70,1052.643,202.32954,0.9340787
71,1051.3367,198.25192,0.93341523
72,1050.4465,195.70067,0.93416834
73,1050.5841,193.65117,0.86779517
74,1052.1622,190.68306,0.8498912
75,1051.7354,187.51546,0.8294975
76,1049.9302,185.96382,0.89226794
77,1050.2069,184.49777,0.9300563
78,1050.5588,181.92096,0.9570964
79,1051.7942,179.88344,0.97606975
80,1052.9229,175.94756,0.8466601
81,1054.9146,171.73662,0.8826834
82,1055.0273,168.61472,0.81820524
