scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1234.23,565.77344,0.84632117
1,1229.2277,566.4188,0.8712738
2,1227.2704,565.6129,0.7824374
3,1229.8827,565.72424,0.637831
4,1237.895,569.4033,0.8919856
5,1235.4292,569.5949,0.85280585
6,1234.858,570.2928,0.833804
7,1235.13,571.464,0.7680767
8,1232.4276,569.06256,0.70993805
9,1236.2987,570.8627,0.7506705
10,1237.6584,572.2383,0.816018
11,1237.9236,573.62976,0.79184496
12,1237.6754,573.9124,0.8395395
13,1236.3773,574.4386,0.8003124
14,1235.5673,575.34564,0.8074307
15,1234.7465,576.081,0.79894656
16,1236.7681,578.28955,0.8008346
17,1239.5872,579.8615,0.83441794
18,1240.459,580.416,0.8321621
19,1240.3993,580.7937,0.8577607
20,1240.5618,580.8942,0.9037786
21,1240.3275,581.44574,0.9066166
22,1240.8724,581.39136,0.9324351
23,1241.5669,581.5009,0.920676
24,1241.9092,581.4663,0.92531985
25,1242.3119,580.9398,0.9413467
26,1239.6511,579.4741,0.9085612
27,1240.1604,580.8007,0.9318184
28,1240.3949,579.90424,0.92023015
29,1240.1199,580.657,0.9196356
30,1240.2032,580.3854,0.9635083
31,1240.6003,580.8721,0.9356057
32,1239.9619,580.38763,0.9440872
33,1240.9108,580.5957,0.9725003
34,1240.0853,580.6039,0.9495171
35,1239.5907,580.4394,0.953546
36,1239.6544,580.4283,0.927126
37,1240.2183,581.3552,0.88706446
38,1240.389,580.9524,0.94043237
39,1240.7847,581.3525,0.9694289
40,1241.3513,581.24493,0.989965
41,1240.8818,581.9237,0.97807837
42,1241.1812,581.9143,0.96562636
43,1240.5974,581.991,0.9427476
44,1240.8052,582.0074,0.932034
45,1240.7257,581.8743,0.94027776
46,1240.4303,581.67596,0.9399907
47,1239.932,581.4985,0.9091315
48,1240.2201,581.72003,0.91258126
49,1239.8813,581.5827,0.91603464
50,1239.389,581.4226,0.9023457
51,1240.1113,580.96466,0.90740377
52,1239.8474,580.9956,0.9123082
53,1239.476,581.0105,0.9194059
54,1237.3057,580.0305,0.9142191
55,1237.662,580.22925,0.89498943
56,1237.6046,580.2963,0.9276229
57,1237.624,580.0834,0.9357366
58,1237.6879,580.1324,0.9371465
59,1238.078,579.9604,0.9415415
60,1239.4836,580.67633,0.9451992
61,1239.9717,580.79626,0.9698805
62,1240.2886,580.90875,0.9856613
63,1240.2277,581.144,0.9974494
64,1240.8875,581.3572,1.0
65,1241.2739,581.4095,1.0
66,1241.5287,581.70807,0.99806595
67,1241.8236,581.9233,1.0
68,1242.2511,581.83466,1.0
69,1242.7238,581.8924,1.0
70,1242.8081,582.0815,1.0
71,1242.8567,581.7998,1.0
72,1242.9376,581.6142,1.0
73,1243.1342,581.4067,1.0
74,1242.8234,581.59406,1.0
75,1242.8009,581.5936,1.0
76,1243.1788,581.7671,1.0
77,1243.242,582.0104,1.0
78,1243.3029,582.0469,1.0
79,1243.7094,582.1785,1.0
80,1243.6858,582.1155,1.0
81,1243.5533,582.1209,1.0
82,1243.3844,581.8424,1.0
83,1243.1399,581.9066,1.0
84,1243.2463,581.7736,1.0
85,1243.5905,582.0826,1.0
