scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1066.2491,910.3964,0.29411453
1,1040.214,851.9967,0.41232762
2,1038.1111,847.91223,0.68859357
3,1048.2466,862.6755,0.18929014
4,875.4198,47.581135,0.10833215
5,1047.84,863.2197,0.038468253
6,1036.4197,874.5681,0.15557036
7,1033.5808,884.4668,0.37166217
8,1077.9781,904.38605,0.15483557
9,1089.1378,201.63928,0.025298381
10,1049.9738,862.37054,0.06645943
11,1047.5542,861.0301,0.1666696
12,1055.0557,860.1902,0.07357908
13,927.84595,66.46616,0.014384528
14,1100.9608,176.90608,0.01974647
15,1099.5006,178.19377,0.018450009
16,947.8653,61.987022,0.03832323
17,954.673,59.024055,0.044272225
18,1115.6656,177.88437,0.016441485
19,1070.3905,869.99677,0.1402107
20,1113.6124,177.9877,0.022317601
21,1068.4308,866.3303,0.05072092
22,1106.9418,912.003,0.024634087
23,1079.9045,929.5567,0.014843674
24,1059.8937,862.8464,0.059539303
25,1032.4241,92.90753,0.0342639
26,1065.9935,868.56116,0.05175602
27,1031.983,94.291275,0.06712603
28,1054.639,845.7689,0.070391804
29,1099.425,179.60236,0.045685556
30,1107.09,927.44904,0.022195213
31,1090.8726,909.07654,0.016819976
32,1106.2844,916.6885,0.033700794
33,1075.1962,876.90894,0.12067984
34,1072.1632,870.6645,0.16331011
35,1074.7703,874.87384,0.11678906
36,1082.5758,881.30176,0.13833903
37,1074.7476,874.0347,0.10044744
38,1050.5262,849.03357,0.14078224
39,1050.1871,849.65985,0.17470574
40,1073.9556,875.78986,0.10375287
41,1047.311,851.4468,0.039899305
42,1053.2004,78.35962,0.0540954
43,1058.9589,78.39371,0.09625138
44,1078.2855,879.50775,0.07578823
45,1056.0027,78.76168,0.088684075
46,1055.7222,77.691376,0.07697494
47,1061.0558,77.60207,0.067659676
48,1054.624,77.438095,0.050923124
49,1058.9694,77.98286,0.10250619
50,1125.6586,919.2179,0.077781826
51,1118.6619,911.41406,0.126011
52,818.04395,159.91968,0.05247501
53,819.18427,159.62631,0.044577166
54,865.12476,39.66966,0.024440706
55,1055.9854,75.756,0.02569114
56,1099.9526,900.14764,0.036079098
57,822.6395,163.04747,0.028507283
58,544.228,257.28653,0.051145736
59,1111.5035,206.64742,0.039355665
60,1060.3444,69.167984,0.016475016
61,539.21594,255.73477,0.06480652
62,538.29913,260.36032,0.086846955
63,539.8435,260.90506,0.13195552
64,542.95636,261.23825,0.12166304
65,546.1098,262.06586,0.08667785
66,544.2472,254.64653,0.13939124
67,543.4814,254.08559,0.23291105
68,545.51746,252.46085,0.21570049
69,840.2657,40.933067,0.21482709
70,1107.32,893.85547,0.056545835
71,1071.5247,853.9124,0.08686985
72,1075.4297,860.6315,0.29663068
73,1073.4183,861.74316,0.15549178
74,1074.0828,863.8684,0.16653569
75,1073.3975,862.92456,0.23176213
76,1073.4971,861.62286,0.34280652
77,1074.1302,860.1683,0.40227565
78,1075.0275,858.9134,0.49830514
79,1074.2441,854.6157,0.46846762
80,1074.4794,854.0646,0.48790193
81,1072.6091,851.65533,0.48233026
82,1071.0819,849.0928,0.5500627
83,1071.679,848.48865,0.46832696
