scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1066.2207,803.9357,0.7786456
1,1071.1814,802.99713,0.6377678
2,1073.4513,799.91315,0.7188909
3,1074.5686,800.99536,0.69494814
4,1078.799,802.27496,0.7727827
5,1080.651,803.20715,0.7200355
6,1081.4102,803.5656,0.7929582
7,1084.0609,803.64655,0.8122886
8,1086.4563,803.41425,0.73287493
9,1089.3198,807.4033,0.78653437
10,1090.0018,807.2288,0.77823126
11,1088.2588,806.50195,0.7555122
12,1089.8573,807.1764,0.7955357
13,1091.123,810.2649,0.8058603
14,1090.9695,809.355,0.8502784
15,1092.5544,808.69324,0.79956675
16,1092.7235,806.95685,0.79483837
17,1092.9963,807.0407,0.766136
18,1092.177,807.20074,0.8466493
19,1092.3231,806.2215,0.7831901
20,1091.9749,805.0512,0.81204784
21,1092.4366,804.7749,0.806637
22,1093.632,802.5803,0.75001884
23,1095.1348,800.8069,0.7794717
24,1098.2324,801.7094,0.74409235
25,1099.581,799.2816,0.78385293
26,1100.8988,798.0447,0.84327006
27,1105.6528,796.90784,0.866635
28,1108.6655,796.4066,0.8859486
29,1109.4811,796.35693,0.91623265
30,1109.9255,796.8468,0.91248703
31,1111.2192,795.0294,0.89874727
32,1113.8047,796.2744,0.8651095
33,1114.2302,793.79535,0.87749255
34,1116.1852,796.18365,0.89496654
35,1116.1287,796.14386,0.88359964
36,1117.6648,797.2566,0.8730603
37,1119.2068,797.31384,0.8552507
38,1120.0308,797.7821,0.8409379
39,1121.5563,799.237,0.8218319
40,1122.5284,799.999,0.77150846
41,1122.8804,801.1855,0.8064539
42,1123.5177,802.19147,0.8260979
43,1125.1947,803.97504,0.79468685
44,1126.5593,805.0359,0.7663945
45,1129.6844,807.5838,0.7335451
46,1130.0862,807.7095,0.7702379
47,1130.1141,808.2505,0.79398733
48,1131.2764,809.59314,0.84018177
49,1132.5924,811.03827,0.8594241
50,1134.8105,813.2338,0.85022134
51,1136.6807,816.343,0.72310907
52,1137.3403,821.35864,0.71778125
53,1138.0681,825.9844,0.8302339
54,1139.5907,827.7185,0.8704964
55,1140.7649,831.4814,0.78352386
56,1141.4412,836.5546,0.74004877
57,1142.953,840.14386,0.74387175
58,1143.081,841.1199,0.7697114
59,1142.3816,843.58984,0.82654375
60,1143.3312,848.8378,0.7173607
61,1146.3883,854.9099,0.788752
62,1147.1705,858.7389,0.83659816
63,1147.234,864.21094,0.6852678
64,1147.1492,869.7644,0.7289419
65,1148.7845,874.18115,0.7807493
66,1150.5413,879.3523,0.69054544
67,1150.7194,886.8615,0.6353685
68,1151.8073,891.88513,0.733172
69,1152.7778,894.9512,0.705823
70,1153.0895,898.3719,0.6809613
71,1153.8469,904.38025,0.76446605
72,1155.6367,906.66174,0.8501589
73,1156.6804,907.2342,0.8573379
74,1156.7562,907.21906,0.83779776
75,1156.7877,907.32153,0.8360868
76,1156.9106,907.7614,0.8704493
77,1155.8013,907.5882,0.86294705
78,1154.1024,908.6574,0.83586425
79,1152.5387,909.10614,0.8085498
80,1149.6431,911.49774,0.74718326
81,1147.896,914.5086,0.6442971
82,1145.9171,915.9221,0.68196166
