scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1193.9854,822.6851,0.11497003
1,1198.472,834.29596,0.17816052
2,1192.52,831.59973,0.37498146
3,1196.0223,836.3944,0.340848
4,1194.6676,839.98956,0.114440106
5,1191.0381,841.9026,0.28608567
6,1194.4192,847.99976,0.33651012
7,1192.5552,849.8227,0.25867295
8,1191.7927,851.0025,0.36280328
9,1187.012,852.4682,0.37127495
10,1186.3661,852.9395,0.30666488
11,1184.9532,856.975,0.36843106
12,1185.2672,859.3074,0.56440985
13,1183.3208,861.60297,0.33666852
14,1176.2963,864.10065,0.59889966
15,1174.7557,863.4669,0.35614413
16,1173.1862,865.65405,0.545893
17,1169.4672,865.4255,0.5195968
18,1168.8933,867.1556,0.5510094
19,1164.5665,866.45636,0.6214311
20,1158.5999,868.3119,0.4929888
21,1157.4556,868.7052,0.65007323
22,1153.2101,868.4182,0.60086244
23,1150.1926,870.13165,0.44363782
24,1150.0841,869.7504,0.68814504
25,1150.4103,870.1608,0.633525
26,1146.2712,868.91187,0.42216796
27,1143.4938,864.5783,0.44258454
28,1143.2827,862.3936,0.69122446
29,1154.0527,868.2841,0.39478612
30,1152.3042,867.21063,0.4533506
31,1152.2961,867.93036,0.5301431
32,1157.4371,867.2795,0.43018818
33,1159.2955,869.4141,0.35367903
34,1161.6108,869.4714,0.54280925
35,1165.4205,873.98645,0.60393405
36,1167.8201,879.389,0.5941689
37,1171.4915,883.9785,0.37374765
38,1177.3052,887.5846,0.45581445
39,1175.194,887.17334,0.51348495
40,1176.4525,888.98145,0.55159545
41,1177.0828,891.3455,0.5391583
42,1178.0581,891.15045,0.48825195
43,1176.5245,891.60486,0.56058383
44,1176.735,892.1962,0.57733846
45,1178.0394,891.5145,0.5261482
46,1177.4794,892.3395,0.47767216
47,1176.7141,892.0032,0.5019293
48,1174.9598,891.1975,0.5509981
49,1174.695,890.8437,0.56388336
50,1173.4109,890.7584,0.57361084
51,1172.6844,891.0444,0.6078712
52,1171.5961,892.4843,0.59641737
53,1170.4117,892.93256,0.5953934
54,1169.6321,893.20135,0.6454681
55,1170.0022,893.4429,0.66196
56,1170.2131,894.07916,0.63005275
57,1170.9396,893.694,0.65447855
58,1171.576,894.44794,0.6297965
59,1170.5884,894.17804,0.6588541
60,1170.1769,895.3802,0.6900155
61,1170.1012,895.21405,0.7127445
62,1170.0294,895.40717,0.6855632
63,1170.6442,895.49536,0.63541627
64,1171.3083,895.2291,0.71080893
65,1171.2998,895.2723,0.7200699
66,1171.2825,895.8834,0.7316948
67,1171.3038,895.8467,0.73035467
68,1170.5275,895.52515,0.7146278
69,1169.2174,894.85095,0.7095637
70,1169.069,895.60864,0.6857731
71,1167.5227,894.2176,0.7526693
72,1166.4525,893.5948,0.7589062
73,1166.5283,893.52594,0.75754744
74,1165.8746,892.3134,0.7992685
75,1166.6018,893.2076,0.77611536
76,1165.9004,893.0406,0.80693465
77,1165.2767,893.60846,0.79833543
78,1165.7533,894.2212,0.8250171
79,1163.1416,893.48425,0.7857901
80,1162.3802,894.9415,0.7770286
81,1162.2725,895.9043,0.7437734
82,1162.0543,896.6288,0.72886986
