scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,612.6886,539.836,0.7795098,631.46344,582.6883,0.90077025,583.88165,601.3418,0.75872403
1,608.42206,540.3236,0.78281295,628.8508,582.3314,0.9316004,581.4711,599.17285,0.83722365
2,607.1153,541.4934,0.72130185,628.608,582.6712,0.938996,580.47687,599.198,0.84148103
3,604.61426,538.6546,0.82924443,626.53894,582.268,0.92301035,578.109,597.7048,0.8809965
4,602.90393,536.8022,0.7789293,623.37164,581.2806,0.8689123,573.8552,595.5976,0.81472605
5,604.26263,536.0415,0.7733721,622.72504,581.4304,0.8890369,572.3861,597.1957,0.8071599
6,599.2907,533.8695,0.6965379,621.0824,580.20557,0.8589197,571.2575,596.1652,0.7950187
7,599.05206,538.1855,0.7123929,620.8728,579.7077,0.85190797,570.19147,596.33514,0.7472529
8,596.5541,536.80743,0.7840297,618.2683,579.5432,0.9141072,567.5527,598.04504,0.82047707
9,596.55927,535.3074,0.7471827,617.7515,581.1057,0.89387286,565.8116,596.5491,0.85155296
10,595.1454,534.6834,0.79216814,615.3177,579.778,0.8337426,565.64844,597.9132,0.833506
11,593.8329,534.24457,0.8084581,614.77704,574.6478,0.84003615,565.82214,595.0904,0.8024462
12,594.3614,533.6966,0.77432287,614.1738,575.5546,0.80286956,564.36975,597.76385,0.792936
13,592.53613,537.02136,0.72772014,614.01807,577.3863,0.8305469,564.2136,597.22626,0.79268074
14,592.5141,534.053,0.76303047,611.3339,576.2669,0.8964279,563.1254,590.91235,0.7850442
15,592.0947,531.16693,0.7903945,610.77637,572.4099,0.92811054,562.087,588.67957,0.8148644
16,591.7371,529.3616,0.73637587,610.0045,573.19763,0.86810625,560.33246,588.7625,0.80503637
17,592.4078,528.08167,0.7041228,608.4922,572.9218,0.8698228,559.8005,588.99176,0.7809276
18,593.13055,527.2009,0.71610725,608.48376,571.92554,0.83385044,559.3508,590.0333,0.7959267
19,592.9493,525.7307,0.73900753,608.8156,573.7348,0.79322904,557.832,589.25885,0.80661744
20,591.7277,524.8635,0.6924734,608.8772,572.31494,0.7962811,557.5929,590.1808,0.81378824
21,590.9613,524.92303,0.64718664,608.66516,572.265,0.74180776,556.9793,592.1927,0.7344428
22,590.7701,525.0718,0.7279201,608.0403,570.1689,0.7905407,558.0392,588.2546,0.7717825
