scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,496.15237,194.25775,0.9394139,492.28714,162.64552,0.8029016,528.6282,178.17421,0.84815747
1,495.3311,194.03885,0.94473964,491.7173,161.91525,0.8160004,528.34796,177.56815,0.86880976
2,495.6964,194.10263,0.9300296,492.3888,160.98022,0.82522506,528.6198,177.54314,0.8256898
3,495.86606,193.39809,0.9079496,491.14487,160.86328,0.8073785,527.78345,176.59488,0.86622864
4,495.95547,194.31535,0.9023383,490.58908,160.8167,0.8423423,528.14307,175.82642,0.8761006
5,496.6463,193.97556,0.9154477,491.8048,159.58693,0.8690771,528.31476,175.4128,0.9069876
6,496.52692,193.8634,0.9001085,490.4112,159.96771,0.8702117,528.32245,173.95642,0.8935996
7,496.18192,193.56976,0.8895901,490.56067,160.08653,0.841293,528.8263,175.29536,0.8674728
8,496.3259,193.77637,0.884734,491.6206,160.16353,0.79563797,529.04767,176.24182,0.8365217
9,495.7365,194.43813,0.88231355,491.8629,161.43614,0.8536416,527.9731,176.69536,0.85457176
10,495.62292,194.82181,0.90788776,492.26993,160.72151,0.884341,528.637,176.80272,0.8798609
11,495.4019,194.7744,0.910693,492.41837,160.2985,0.86107713,528.4226,176.84,0.87296873
12,495.11847,194.9813,0.9384381,491.1945,160.57289,0.89292234,528.0352,176.8552,0.91826296
13,494.43835,195.00395,0.9378372,491.37793,160.61469,0.8972132,528.3359,176.54735,0.9207789
14,493.9193,195.39397,0.95719445,490.58444,161.18721,0.942615,526.6692,176.36922,0.940955
15,494.53326,195.46524,0.94401526,490.8581,161.3693,0.9688686,527.5338,175.97546,0.9509537
16,494.6133,195.54474,0.93779665,491.66916,161.56847,0.9594168,527.3786,176.61084,0.96943223
17,494.17175,195.9033,0.9522962,491.92764,161.64159,0.9679476,527.1715,176.77805,0.9795227
18,493.84164,196.47226,0.9926326,491.74414,162.41219,0.9472261,527.2226,177.23315,0.9766322
19,494.2401,196.81413,0.97748953,491.27945,162.36606,0.98187137,528.0247,176.90518,0.9256284
20,494.4844,196.62546,0.9927259,492.0434,162.42676,0.95875424,527.42554,176.98161,0.95118564
21,494.80786,196.60759,0.9708482,491.98392,162.30414,0.9827137,526.87604,177.20686,0.9667657
