"","Distance","Speed_Pixels","Speed_per_Bodylength","Bearing_Change","Dir_of_Movement","Bearing_Movedir_Dif"
"1",3.60555127546399,21.6333076527839,0.142451567964189,0,-2.55359005004223,3.97826978513881
"2",5.02493781056044,30.1496268633627,0.198530048624744,-0.00702976117702403,3.04192400109863,-1.61724426600205
"3",2.5,15,0.0987723908779088,-0.0172710098240811,-1.5707963267949,2.98844630071445
"4",56.3560112144215,338.136067286529,2.22656718719626,-0.0597115408063895,-0.479519291992596,1.87989825608807
"5",113.5,681,4.48426654585706,-0.0398561831425233,0,1.34066742328909
"6",120.208152801713,721.248916810279,4.74929866209688,-0.0677512338646267,0.141897054604164,1.1589141855424
"7",162.003086390352,972.018518342115,6.40057286895021,-0.327271153176063,0.111338884326664,1.12172112195527
"8",187.486666192559,1124.91999715535,7.40740251102697,-0.299282425810817,0.0720674874396359,0.833721365666238
"9",32.8937684067971,197.362610440782,1.29959846020943,-0.0441701472454451,-0.340978953496349,0.947485380791406
"10",2,12,0.079017912702327,0.0386756970422286,3.14159265358979,-2.57925637354018
"11",5.59016994374947,33.5410196624969,0.220861780303184,0.0801477005751419,0.463647609000806,0.137364368091034
"12",16.6207701385947,99.724620831568,0.656669281928458,0.153355762480468,1.45017265821479,-0.769012980547812
"13",2.23606797749979,13.4164078649987,0.0883447121212737,0.0689532315069488,2.67794504458899,-1.84342960444154
"14",17.2626765016321,103.576059009792,0.682030332407237,0.0169144570131992,2.96692045458155,-2.06345178292715
"15",13.4536240470737,80.7217442824423,0.531538645240799,-0.0596923144123982,2.3036114285814,-1.38322829991381
"16",9.3407708461347,56.0446250768082,0.369044107646157,0.0375000423874544,2.87064580325137,-2.00995498899617
"17",5,30,0.197544781755818,0.0300661250490443,0.643501108793284,0.25468974784937
"18",1.80277563773199,10.816653826392,0.0712257839820943,0.0302937599187751,2.55359005004223,-1.62533306835053
