"","Distance","Speed_Pixels","Speed_per_Bodylength","Bearing_Change","Dir_of_Movement","Bearing_Movedir_Dif"
"1",0,0,0,0,0,1.23246547603094
"2",0.707106781186548,4.24264068711929,0.027937050953511,0.000594530250997538,-2.35619449019234,3.58865996622328
"3",0.5,3,0.0197544781755818,0.016947529806405,1.5707963267949,-0.33773632051296
"4",0,0,0,0,0,1.25000753608834
"5",0.707106781186548,4.24264068711929,0.027937050953511,-2.22044604925031e-16,2.35619449019234,-1.106186954104
"6",0.707106781186548,4.24264068711929,0.027937050953511,-0.0356991126793238,2.35619449019234,-1.106186954104
"7",0.5,3,0.0197544781755818,0.0181570526219215,3.14159265358979,-1.92728423018078
"8",1.11803398874989,6.70820393249937,0.0441723560606368,-0.0181570526219215,2.0344439357957,-0.801978459764764
"9",1.58113883008419,9.48683298050514,0.062469145022926,-0.00132100319460604,2.81984209919315,-1.60553367578413
"10",1,6,0.0395089563511635,0,3.14159265358979,-1.92860523337538
"11",0.5,3,0.0197544781755818,0.0188403008009517,3.14159265358979,-1.92860523337538
"12",1.80277563773199,10.816653826392,0.0712257839820943,-0.0202627749482096,2.15879893034246,-0.926971209327101
"13",0.5,3,0.0197544781755818,-0.0181008469236295,1.5707963267949,-0.359231380727743
"14",0.707106781186548,4.24264068711929,0.027937050953511,-0.00221238577090532,2.35619449019234,-1.16273039104882
"15",0.707106781186548,4.24264068711929,0.027937050953511,0.00221238577090532,2.35619449019234,-1.16494277681973
"16",2.06155281280883,12.369316876853,0.0814498000968824,0.0935635528187473,1.81577498992176,-0.622310890778237
"17",16.5604951616792,99.3629709700752,0.654287880496438,-0.0181544298522591,2.63742669211064,-1.35039904014837
"18",13.4629120178363,80.7774721070176,0.531905603272247,-0.0188656860216709,2.87859792190887,-1.60972469979886
"19",5.31507290636732,31.8904374382039,0.209992983460918,-0.0565434369448172,2.42276265396817,-1.17275511787983
"20",10.9658560997307,65.7951365983839,0.433249529997399,0.0565434369448172,2.71873872745685,-1.52527462831333
"21",11.71537451386,70.2922470831599,0.462862220305627,-0.0188656860216707,2.2655346029916,-1.01552706690326
"22",11.4017542509914,68.4105255059483,0.450471411029111,0,2.23183949564558,-1.00069764557891
"23",14.3003496460751,85.8020978764505,0.564991889973157,-0.0376777509231465,2.20730454258285,-0.976162692516177
"24",23.9426397876258,143.655838725755,0.945948710300937,-0.0173956007131231,2.6405792667862,-1.44711516764268
"25",22.59424705539,135.56548233234,0.892675120698808,-0.0028328536118376,2.7076392841959,-1.5315707857655
"26",24.1505693514666,144.9034161088,0.954163790362843,0.0202284543249607,2.66868604992686,-1.4954504051083
"27",26.5047165613971,159.028299368383,1.0471736897242,0.0376777509231465,2.51695723081818,-1.32349313167466
"28",29.364093720052,176.184562320312,1.16014469707701,0.0188656860216707,2.32006563967957,-1.0889237896129
"29",34.6554469023269,207.932681413961,1.3692005389941,0,2.33578915950581,-1.08578162341747
"30",45.6754857664371,274.052914598623,1.80459077346435,0.0204053306865382,2.30198409071768,-1.05197655462934
"31",45.9156835950419,275.494101570251,1.81408073899035,0.0627359012019031,2.24043527247153,-0.970022405696655
"32",35.0891721190455,210.535032714273,1.38633656964983,0.0587558227157228,2.28560490037347,-0.952456132396689
"33",29.8202951024969,178.921770614981,1.17816873758336,0.141897054604164,2.53498754499527,-1.14308295430276
"34",40.0562105047395,240.337263028437,1.58257907242477,0.162311439735076,2.71703127322544,-1.18322962792877
"35",39.0032049965128,234.019229979077,1.54097592376271,0.101456686996594,2.51091135526941,-0.814798270237665
"36",37.6065153929475,225.639092357685,1.48579417517932,-0.0650489409175206,2.5167064156742,-0.719136643645865
"37",39.7397785600272,238.438671360163,1.57007717653302,0.0441139764112737,2.76809550748332,-1.0355746763725
"38",32.9013677527242,197.408206516345,1.29989870243596,-0.0195287670414137,2.5072098331137,-0.730575025591613
"39",33.8119801253934,202.871880752361,1.33587604692058,0.0809040991552306,2.73087569047512,-0.973769649994443
"40",31.2409987036266,187.44599222176,1.23429925414834,-0.0116273829563838,2.44685437739309,-0.608844237757182
"41",25.1246890528022,150.748134316813,0.992650243123719,-0.0156882256083781,2.31396608807934,-0.487583331399818
"42",25,150,0.987723908779088,0.110919161270935,1.85459043600322,-0.0438959049320777
"43",75.7000660501693,454.200396301016,2.99083060535634,0.196933239032149,1.64351555534815,0.278098136993931
"44",8.74642784226795,52.4785670536077,0.345562235848766,0.129797117690956,2.11121582706548,0.00733110430874984
"45",2.5,15,0.0987723908779088,0.0387516221787898,1.5707963267949,0.67754772227029
"46",6.51920240520265,39.1152144312159,0.257566883271552,-0.0330210258842447,-0.076771891269778,2.36386756251375
"47",3.35410196624968,20.1246117974981,0.132517068181911,0.0452947777517623,-2.0344439357957,4.28851858115543
