scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,928.03033,345.64078,0.5752845
1,927.0917,348.35535,0.45331025
2,926.00116,351.24243,0.5685491
3,921.12354,349.3503,0.677313
4,923.7684,348.41095,0.8997999
5,923.86316,348.1042,0.97557044
6,921.61975,346.92908,1.0
7,918.42035,347.45163,0.95331675
8,917.3222,346.53204,0.9880742
9,914.6766,343.25577,0.94107777
10,912.51733,340.3046,0.96343875
11,908.4828,338.76962,1.0
12,905.6814,337.08276,1.0
13,903.68463,334.9527,0.96451074
14,900.42175,330.2778,1.0
15,898.17065,328.33923,0.9933482
16,895.31836,326.88034,0.8911139
17,892.8838,325.45285,1.0
18,890.2893,324.36212,1.0
19,888.8254,324.05075,1.0
20,886.3962,322.66608,0.9687681
21,884.5224,321.3697,0.9833357
22,882.91583,320.25604,0.94629985
23,878.78546,317.80902,0.89340895
24,875.75854,314.6142,0.97796935
25,871.6894,312.72366,0.94663334
26,869.1169,312.07193,0.9034297
27,862.7208,308.80255,0.8679558
28,858.8804,305.6366,1.0
29,855.3379,303.46805,0.93180436
30,852.886,300.80093,1.0
31,850.6647,298.1774,1.0
32,847.5824,296.58926,0.9260916
33,846.12036,294.3135,0.9613553
34,844.8836,292.6181,1.0
35,844.1556,291.12524,1.0
36,843.8234,290.6161,1.0
37,843.5923,289.90417,1.0
38,844.018,289.69437,1.0
39,844.2716,289.02863,1.0
40,844.2318,288.6481,0.98705816
41,844.5311,287.6688,0.9667678
42,844.3406,285.35397,0.96415454
43,843.6927,284.34988,0.98029304
44,843.44824,283.12112,0.97080857
45,843.1031,281.14847,1.0
46,842.3694,278.63986,1.0
47,841.6403,276.59033,1.0
48,840.3469,273.55695,1.0
49,840.03046,271.35956,0.9883222
50,840.04,268.7189,0.99857384
51,840.85284,267.76123,0.98870856
52,840.5207,265.70062,0.9501689
53,840.45575,264.71613,0.9057312
54,840.1824,263.8423,0.915667
55,841.15643,262.59393,1.0
56,841.4142,260.00034,1.0
57,842.88916,257.09915,0.99291974
58,842.70624,253.8819,0.97608894
59,842.5407,251.92982,0.9803666
60,840.9488,249.5485,0.9343052
61,840.02216,248.06947,0.9139361
62,839.9534,246.7446,0.9833726
63,839.89465,244.30789,1.0
64,839.974,241.57814,0.98778594
65,840.0525,237.5274,0.9587594
66,839.3571,232.3009,0.905335
67,838.76953,228.91754,0.95357406
68,837.98254,225.40494,0.97704697
69,839.2601,223.56825,0.9691424
70,839.0002,218.63016,0.9626969
71,840.9626,214.50363,0.88653666
72,846.5193,212.97064,0.50117224
73,1883.3186,917.47156,0.018976491
74,1882.974,917.3291,0.02000715
75,1883.0781,929.39417,0.020353653
76,1883.8551,929.0395,0.021662122
77,1883.1736,929.2881,0.020333776
78,1883.3469,929.32166,0.02094408
79,1882.926,929.402,0.019120516
80,1882.7498,929.4764,0.019408396
81,1882.834,929.4775,0.019649806
82,1882.7758,929.49646,0.020171562
83,1883.125,929.408,0.020107256
84,1883.3284,929.3225,0.020350568
85,1882.5825,929.4646,0.019442486
86,1882.7389,929.5227,0.01883687
87,1882.921,929.4418,0.020417828
88,1883.2562,929.4109,0.020387104
