scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,578.6247,360.12183,0.7855837
1,581.91565,358.98013,0.70176935
2,587.2021,358.6807,0.8740281
3,593.0239,356.5625,0.8467321
4,597.33527,356.01773,0.8988825
5,601.6823,354.1115,0.94792134
6,604.5644,353.27615,0.88640594
7,605.81573,352.116,0.8285551
8,611.01166,352.7011,0.85354453
9,614.58325,353.01886,0.8907201
10,616.85596,353.47754,0.9160908
11,619.127,354.02917,0.9248115
12,619.84326,353.7175,0.9109586
13,621.639,353.9301,0.87412226
14,624.0893,354.2681,0.88244545
15,624.53156,355.1207,0.8503522
16,625.696,356.12744,0.8430822
17,626.21875,356.71912,0.8534819
18,625.654,357.4587,0.89129865
19,624.3601,357.33038,0.85905296
20,625.4119,360.9366,0.84839207
21,629.81726,362.6357,0.8218672
22,629.0567,364.0959,0.83138424
23,629.07697,365.56262,0.7829479
24,632.0229,368.0298,0.7705857
25,630.15216,367.02014,0.84457785
26,631.12604,367.18546,0.82467633
27,632.892,370.1853,0.9426711
28,635.0283,371.22028,0.99641126
29,635.98987,372.21072,1.0
30,634.9367,373.05444,1.0
31,632.64124,373.85144,1.0
32,632.4668,374.10254,1.0
33,631.88477,374.4695,0.9839799
34,631.9885,373.8964,1.0
35,631.81726,373.76294,1.0
36,630.4994,372.86203,1.0
37,631.9879,371.744,1.0
38,632.4149,370.35086,1.0
39,632.4856,369.13287,1.0
40,631.6799,366.79913,1.0
41,631.0963,363.55777,1.0
42,631.1175,359.76025,0.95758104
43,632.4264,356.37653,1.0
44,632.79565,352.61826,0.94142264
45,632.2057,348.57574,0.9960887
46,635.0011,344.9407,0.99933165
47,636.8653,341.336,0.99890834
48,637.0919,337.87048,0.8846579
49,639.7289,333.66467,0.8888677
50,641.2755,329.47757,0.993835
51,641.14343,324.8727,1.0
52,641.2707,320.4154,0.89113927
53,639.2871,314.54697,0.9432525
54,641.1935,309.56937,1.0
55,641.2877,303.93436,0.8574779
56,639.1862,298.0264,0.918053
57,640.1417,294.97525,0.93911296
58,638.3677,291.43436,0.8876312
59,637.7228,286.10684,0.90046346
60,636.21063,278.86365,1.0
61,633.70795,273.43698,0.9205098
62,633.99,268.43335,0.9664082
63,632.81976,263.58514,0.86223084
64,632.28467,258.0026,0.8861436
65,631.2794,252.6101,0.96599996
66,630.3137,247.74045,0.9121545
67,629.7452,242.82062,0.97443473
68,630.0163,237.66896,0.9975272
69,628.74335,232.216,0.97249115
70,626.75793,226.47435,1.0
71,627.4782,221.78265,0.94806063
72,627.0889,215.69519,0.9448331
73,625.7581,211.01158,0.9782062
74,626.587,205.39102,0.97683173
75,626.02216,199.32889,0.9490056
76,625.2567,193.0473,0.9829997
77,624.4339,187.19907,0.9482949
78,624.22656,181.30528,0.903997
79,622.9989,176.56906,0.85487664
80,622.8459,173.45677,0.8172822
81,622.0655,170.18915,0.92956996
82,621.4778,167.4548,0.95492435
83,621.575,165.11627,0.9864619
84,621.8453,163.67316,0.9377289
85,624.2678,161.35428,0.94650805
86,625.021,159.78929,0.9132471
87,625.601,159.25322,0.9375428
88,626.9114,159.50832,0.9716695
