"","Distance","Speed_Pixels","Speed_per_Bodylength","Bearing_Change","Dir_of_Movement","Bearing_Movedir_Dif"
"1",7.21110255092798,43.2666153055679,0.284903135928377,-0.0279647359698654,-0.588002603547568,2.18772543000242
"2",3.20156211871642,19.2093727122985,0.126490378003906,0,-0.896055384571344,2.46781347505633
"3",4.03112887414927,24.1867732448956,0.159265694734679,0.013422012740091,-3.01723765904303,4.58899574952802
"4",7.64852927038918,45.8911756223351,0.302185409094403,0.0351508625660415,-2.94419709373991,4.52937719696499
"5",15.2970585407784,91.7823512446701,0.604370818188805,0.0236696055694632,-2.94419709373991,4.56452805953103
"6",37.1651718682963,222.991031209778,1.46835715312801,0.0793630065626771,-2.84111548521721,4.48511605657779
"7",54.2332923581079,325.399754148647,2.14270078055637,0.117801125381129,-2.82275754282793,4.54612112075118
"8",61.5507920338967,369.30475220338,2.43180755584677,-0.0733753086033579,3.10096461590842,-1.25979991260403
"9",78.4617741323761,470.770644794256,3.0999428094309,0.279663914638948,2.6066375798037,-0.838848185102669
"10",37.4833296279826,224.899977767896,1.48092723416824,0.034073506160325,2.98082991296396,-0.933376603623983
"11",36.2111861169998,217.267116701999,1.4306661717204,-0.0304973873940342,-2.83294178651293,4.91446860201323
"12",43.3503171845374,260.101903107225,1.71272578945298,0.0176972672577702,-3.01437643652191,5.06540586462817
"13",31.100643080168,186.603858481008,1.22875394994747,0.0135197170377226,3.06112164232433,-0.992394946960296
"14",10.7354552767919,64.4127316607517,0.424146633940641,-0.0613324519814697,2.65711472455277,-0.574868312151011
"15",4.30116263352131,25.8069758011279,0.169934446747049,0.0144917390654999,-2.19104581277772,4.21195977319801
"16",8.0156097709407,48.0936586256442,0.316688376568056,0,-1.50837751679894,3.54378321628473
