scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1126.5707,933.30994,0.76908696
1,1116.9897,928.4436,0.7620536
2,1113.0358,932.2476,0.74448407
3,1108.4266,926.80084,0.5538238
4,1104.3536,938.5916,0.6599458
5,1099.52,940.9375,0.72968787
6,1102.3119,953.4381,0.03964417
7,1098.277,947.37946,0.041818425
8,1097.582,943.27924,0.41587847
9,1104.0676,941.2188,0.6921167
10,1107.1158,936.5408,0.7631273
11,1107.1267,927.5576,0.7516133
12,1104.8523,919.08545,0.71741176
13,1104.8452,912.4965,0.6343625
14,1106.4775,907.85815,0.86606497
15,1109.41,905.3659,0.8597051
16,1108.0952,901.2276,0.7838703
17,1110.2882,899.2101,0.79982215
18,1112.9193,897.5696,0.8631139
19,1113.393,896.22003,0.8193756
20,1114.5061,895.53925,0.8260839
21,1115.7618,896.6089,0.8102856
22,1117.4989,895.98413,0.7313925
23,1117.8368,892.46906,0.81065536
24,1120.4467,891.198,0.72637993
25,1120.7257,887.1572,0.7425034
26,1122.6415,885.8718,0.7875945
27,1123.7732,884.95337,0.80797964
28,1124.5828,884.1118,0.8267111
29,1125.6832,884.3724,0.8197926
30,1128.2828,886.3822,0.8419013
31,1131.4467,887.96246,0.810058
32,1133.375,889.5691,0.8833676
33,1134.1486,889.8085,0.89279026
34,1134.3418,890.4013,0.87258077
35,1133.9565,890.269,0.8812668
36,1135.0792,890.98694,0.844834
37,1135.0099,891.56085,0.8551546
38,1135.8594,892.815,0.8196577
39,1135.1859,893.8817,0.7937145
40,1134.8822,894.70013,0.80187976
41,1134.8131,895.0883,0.7841576
42,1134.4366,895.86456,0.7667066
43,1134.3345,896.7002,0.7497267
44,1134.1404,896.7024,0.78575146
45,1133.8121,896.98425,0.79750764
46,1133.8584,897.18225,0.811243
47,1133.942,897.0974,0.8156055
48,1133.7214,897.69446,0.8242761
49,1134.0271,897.77264,0.81364167
50,1134.3209,898.51605,0.83581406
51,1133.0531,898.447,0.8822193
52,1133.4515,899.0594,0.8965261
53,1132.796,898.6556,0.9158622
54,1133.1012,899.332,0.91576326
55,1132.7128,899.3845,0.927758
56,1133.3837,899.5975,0.9189848
57,1133.2461,899.6277,0.91661847
58,1133.2622,900.044,0.91239506
59,1132.6395,899.42706,0.939033
60,1132.4047,899.80774,0.9486877
61,1132.3159,899.81805,0.9545852
62,1132.3718,900.0946,0.96034056
63,1132.5995,900.33264,0.9571411
64,1132.5591,900.31134,0.95032245
65,1132.3695,900.3553,0.9520218
66,1132.5074,899.88544,0.9467172
67,1132.5618,900.13055,0.93400395
68,1132.6438,900.2797,0.93449616
69,1132.726,900.5974,0.94473106
70,1132.9698,900.7752,0.9236934
71,1132.5184,900.5073,0.9400513
72,1132.8301,900.5403,0.9380592
73,1132.478,900.548,0.93233716
74,1132.4955,900.491,0.9397214
75,1132.474,900.2294,0.9374892
76,1132.4004,900.1918,0.9614651
77,1132.3118,900.3367,0.94305706
78,1132.253,900.2358,0.9287087
79,1132.883,900.75146,0.92383516
80,1132.6018,900.74274,0.92172635
81,1132.7477,900.79114,0.92578983
82,1132.4294,900.1135,0.9205403
