scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,867.39197,975.0953,0.017899755
1,896.7447,970.77985,0.1478934
2,900.4536,972.8752,0.8412555
3,912.41815,970.65204,0.8263749
4,922.07263,967.5362,0.94799775
5,933.52576,963.86426,0.9831619
6,943.61755,961.37775,0.8819313
7,953.20013,959.6411,0.94309354
8,963.7131,955.2384,1.0
9,973.57275,951.9496,0.83464485
10,981.59955,949.6766,0.8689818
11,988.18256,947.5917,0.7948415
12,993.6251,946.05084,0.8391542
13,999.82825,944.90796,0.8625337
14,1006.29144,942.04987,0.8956607
15,1012.07605,939.6022,0.88934535
16,1016.4601,936.0007,0.8616605
17,1021.12067,934.66406,0.84235704
18,1025.821,931.86957,0.80473125
19,1029.4724,929.32355,0.82421607
20,1032.9731,928.15204,0.85613745
21,1037.0486,927.68427,0.7961666
22,1041.3771,925.87805,0.7998784
23,1046.1978,924.05524,0.8765663
24,1048.4408,923.4131,0.8959578
25,1051.8135,923.83496,0.8730286
26,1054.8549,922.80707,0.81611544
27,1057.4437,922.83295,0.85724235
28,1059.9111,922.53015,0.8249702
29,1061.2971,922.22253,0.9165766
30,1063.5432,921.9575,0.852295
31,1065.4753,921.4804,0.8990902
32,1067.192,921.3543,0.9256153
33,1068.8695,921.0877,0.850181
34,1069.5469,921.09393,0.7932972
35,1070.2538,919.6692,0.8013605
36,1071.9674,919.3708,0.75979763
37,1071.6885,918.88586,0.7876138
38,1072.8077,919.02734,0.8093771
39,1073.8918,918.50146,0.8451663
40,1073.9348,918.53937,0.83672166
41,1074.3411,918.3115,0.8537699
42,1074.7395,917.76526,0.8577763
43,1075.4205,917.4244,0.90080595
44,1075.6594,916.8328,0.90194887
45,1075.9509,917.02606,0.9036088
46,1076.567,916.78467,0.8888919
47,1076.7686,916.258,0.8847341
48,1077.3823,915.9293,0.8815497
49,1077.5912,915.4567,0.88875926
50,1077.8885,915.8851,0.86713725
51,1078.1322,915.62665,0.8662827
52,1078.1599,915.51843,0.8703691
53,1078.4082,915.06506,0.8643584
54,1078.4956,914.21747,0.8473145
55,1078.3499,914.59454,0.8383043
56,1080.3053,914.571,0.84665096
57,1080.3961,914.31104,0.8518097
58,1080.988,913.3476,0.83999336
59,1081.5847,912.91724,0.84563035
60,1082.2517,913.99335,0.8877455
61,1083.0886,912.9425,0.85592943
62,1082.7151,912.24915,0.84694654
63,1082.294,911.9045,0.84280425
64,1081.9944,910.5004,0.9165669
65,1082.2928,909.57794,0.9353187
66,1081.9563,909.1059,0.9165324
67,1082.87,908.19226,0.94003564
68,1084.095,907.30066,0.91489875
69,1084.7847,906.5436,0.92735237
70,1085.1654,905.90155,0.8950682
71,1086.0288,905.4718,0.87951964
72,1085.8435,903.9529,0.87426287
73,1085.9407,903.45197,0.8517255
74,1085.9064,902.09186,0.83315706
75,1086.5409,899.96967,0.79067624
76,1086.2772,895.5371,0.7827361
77,1086.475,892.56445,0.8493634
78,1087.4004,890.0501,0.7893839
79,1088.8907,886.68115,0.83743656
80,1089.511,882.54333,0.82552314
81,1091.5137,878.8245,0.87809134
82,1092.4325,876.2737,0.90031344
