scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,795.94977,930.08484,0.79899096
1,800.82544,930.186,0.76110864
2,808.7014,931.2369,0.72708005
3,814.87714,931.88184,0.83807206
4,823.6167,930.74005,0.7641208
5,830.9992,933.5982,0.6740762
6,838.83453,930.8795,0.5925275
7,845.856,930.3981,0.8240673
8,853.5781,929.3874,0.8672632
9,858.4695,927.64746,1.0
10,861.4594,928.88293,0.91671807
11,865.3364,929.75366,0.9244227
12,868.2681,929.55316,0.96087456
13,871.304,929.84125,0.9655207
14,872.7937,929.9543,0.9796612
15,874.2518,929.94904,0.98021156
16,876.4174,929.6272,0.96062565
17,878.6244,929.68823,0.8808542
18,881.0201,929.0073,0.8970739
19,883.7929,928.5588,0.9576598
20,886.0972,927.7419,0.96904725
21,887.5038,928.0923,0.98120344
22,889.38245,928.4822,0.9993452
23,893.54175,929.913,0.8810554
24,899.3378,930.37274,0.90073436
25,904.1766,930.61084,0.89023894
26,908.67065,929.70374,0.8630543
27,915.478,929.6409,0.8499817
28,920.6554,928.26263,0.9206546
29,927.8262,926.6934,0.81819123
30,935.04535,923.48315,0.9140353
31,944.01685,922.60614,0.8629214
32,952.5612,918.4248,0.92559445
33,959.4986,915.645,0.8269419
34,968.67065,913.1866,0.8478258
35,978.6025,909.28723,0.89864236
36,985.72766,904.87476,0.86829156
37,991.50757,901.50757,0.8481744
38,999.90936,897.26996,0.9004295
39,1008.49524,892.88196,0.8876166
40,1017.3655,887.4474,0.8907293
41,1023.84045,883.3888,0.8302061
42,1032.6166,878.2461,0.9460648
43,1041.3484,874.2571,0.8393056
44,1049.5323,868.6725,0.83134717
45,1056.3038,863.61707,0.87909144
46,1065.1321,856.9654,0.88537973
47,1071.476,853.3642,0.891301
48,1081.0262,847.2579,0.9220872
49,1088.383,842.4082,0.81023985
50,1095.8104,837.4902,0.84863675
51,1104.2773,832.2388,0.7665284
52,1111.0599,824.115,0.8368293
53,1117.6566,818.86224,0.84320825
54,1127.254,812.4132,0.8484877
55,1134.0704,805.2848,0.87588745
56,1140.1229,800.7879,0.79562587
57,1148.2721,794.50104,0.8179581
58,1151.5713,791.13354,0.7321121
59,1158.2434,784.53174,0.80055696
60,1162.9923,776.90894,0.8257619
61,1167.8297,770.3146,0.85781324
62,1172.724,763.4585,0.91310465
63,1175.699,757.6414,0.9012243
64,1180.105,750.48315,0.8943974
65,1184.1208,743.0483,0.8523717
66,1185.777,737.4815,0.87387097
67,1189.5427,729.8364,0.94735944
68,1187.591,721.46686,0.9188309
69,1190.5282,712.1836,0.97684234
70,1191.79,703.9956,1.0
71,1194.7932,695.51556,0.9846123
72,1198.8732,684.9828,0.92284095
73,1203.4094,677.87823,0.92280334
74,1207.6138,669.1963,0.9350659
75,1211.731,660.6534,0.8531995
76,1214.4938,649.6145,0.8428404
77,1221.7103,641.12115,0.82920533
78,1222.4137,632.9605,0.7914374
79,1223.0327,623.2908,0.8295771
80,1223.0922,615.1662,0.86870325
81,1223.1803,607.0602,0.7905943
82,1223.6721,599.49963,0.8608677
83,1224.7921,589.28735,0.9334407
84,1225.82,582.3141,0.91888297
