"","Distance","Speed_Pixels","Speed_per_Bodylength","Bearing_Change","Dir_of_Movement","Bearing_Movedir_Dif"
"1",32.6075144713607,195.645086828164,1.28828886596892,-0.0107238044454769,-0.948764311505724,-0.522940848790176
"2",7.15891053163818,42.9534631898291,0.282841083716378,0.0255140623891699,-1.35970299357215,-0.122725971169227
"3",5.02493781056044,30.1496268633627,0.198530048624744,-0.0107129426453489,3.04192400109863,-4.49883890345084
"4",0.5,3,0.0197544781755818,-0.0025380656160916,-1.5707963267949,0.10316848179734
"5",10.295630140987,61.773780845922,0.406769601847979,-0.00808880234847642,-1.06369782240256,-0.406468088211088
"6",14.9164338901763,89.4986033410578,0.589332735481992,0.00654955266622403,-0.880349869740205,-0.59790484322192
"7",13,78,0.513616432565126,0.0794667644745781,-1.17600520709514,-0.295699953200765
"8",11.2361025271221,67.4166151627327,0.443926684301266,0.0168839489316179,-1.00748006530293,-0.384758330518394
"9",12.5299640861417,75.17978451685,0.495045804161018,0.0214861335368273,-1.07144960511477,-0.303904841774938
"10",2.91547594742265,17.4928556845359,0.115187411949589,-0.0136446213736292,-0.540419500270584,-0.813448813082293
"11",4.12310562561766,24.738633753706,0.162899600193765,0.00568105534456675,-1.81577498992176,0.448262055195255
"12",7.28010988928052,43.6806593356831,0.287629543847258,-0.00568105534456675,-1.84909598580001,0.487264106418068
"13",2.69258240356725,16.1554944214035,0.10638112065445,0.024477219675582,-2.76108627647743,1.39357334175092
"14",5.70087712549569,34.2052627529741,0.225235705514556,0.00835212165505794,-1.30454427764397,-0.0384914374069529
"15",4.27200187265877,25.6320112359526,0.168782335518964,-0.0110026266182968,-0.358770670270572,-0.975912923125294
"16",2.23606797749979,13.4164078649987,0.0883447121212737,0,-0.463647609000806,-0.882038611013357
"17",1.11803398874989,6.70820393249937,0.0441723560606368,-0.0247607540031709,-2.0344439357957,0.68875771578154
"18",9.01387818865997,54.0832691319598,0.356128919910472,0.0051580021339197,3.08609414834408,-4.45654112236141
"19",14.0801278403287,84.4807670419723,0.55629115626235,-0.0191976412257009,2.85353720653917,-4.21882617842258
"20",16.3477827242718,98.0866963456309,0.64588383409156,0.00483867191486698,2.73268482463887,-4.11717143774798
"21",24.8243831746128,148.946299047677,0.980785471290336,-0.0259052469671077,2.54241733060349,-3.92206527179773
"22",27.3541587331799,164.124952399079,1.080734263412,-0.0620746568362005,2.60430793928902,-4.00986112745038
"23",21.6333076527839,129.799845916704,0.854709407785132,0.104732560460167,2.55359005004223,-4.02121789503978
"24",16.1012421881046,96.6074531286277,0.636143274809338,0.00672970897256331,2.51051326611846,-3.87340855065585
"25",1.80277563773199,10.816653826392,0.0712257839820943,0.03018354993679,2.15879893034246,-3.51496450590729
"26",2.91547594742265,17.4928556845359,0.115187411949589,-0.0327592042540272,-2.11121582706548,0.785233801437444
"27",0.707106781186548,4.24264068711929,0.027937050953511,0.0125881019994134,0.785398163397448,-2.14413939327951
"28",1.58113883008419,9.48683298050514,0.062469145022926,-0.0178983740223504,-2.81984209919315,1.4736889713105
"29",2.5,15,0.0987723908779088,0.00497048270539913,2.49809154479651,-3.86214304670151
"30",5.59016994374947,33.5410196624969,0.220861780303184,-0.0654435332695065,-2.96173915379732,1.60265813459771
"31",2.5,15,0.0987723908779088,0.00334369790424716,2.21429743558818,-3.63882198805729
"32",2.12132034355964,12.7279220613579,0.0838111528605331,-0.0337771031230503,-2.35619449019234,0.935013635627484
"33",5.52268050859363,33.1360830515618,0.218195343155447,-0.0215524261188678,3.05093276638905,-4.50589072407696
"34",6.51920240520265,39.1152144312159,0.257566883271552,0.0141037743066246,2.57486343606629,-4.05137381987307
"35",6.80073525436772,40.8044115262063,0.268689952320633,0.0308590083795082,2.51279636717436,-3.97520297667451
"36",4.7169905660283,28.3019433961698,0.186363374382062,-0.0184451540735149,2.58299333824623,-4.01454093936688
"37",4.27200187265877,25.6320112359526,0.168782335518964,0.0545347954810151,1.21202565652432,-2.66201841171849
"38",2.06155281280883,12.369316876853,0.0814498000968824,-0.0252332988076032,-1.81577498992176,0.420317030208615
"39",4.03112887414927,24.1867732448956,0.159265694734679,-0.0183159085100042,3.01723765904303,-4.43792891756378
"40",4.47213595499958,26.8328157299975,0.176689424242547,0.0222216125557215,-2.67794504458899,1.23893787755823
"41",5.59016994374947,33.5410196624969,0.220861780303184,0.0322989413659165,-2.96173915379732,1.54495359932228
"42",2.12132034355964,12.7279220613579,0.0838111528605331,0.0198447227970926,-2.35619449019234,0.97170787708323
