scorer,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180,DLC_Resnet50_Fin_OCEEM_Attempt_1_9Jan9shuffle1_snapshot_180
bodyparts,LE,LE,LE,RE,RE,RE,MA_C,MA_C,MA_C
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,802.72516,600.95325,0.95188254,823.8019,582.08875,0.94743466,835.93207,618.9225,0.8956971
1,801.7446,601.8701,0.9363621,823.9314,583.01556,0.9568735,835.8958,620.35596,0.87919796
2,802.1569,600.0023,0.88932896,823.36774,582.4721,0.9656642,835.32697,619.4908,0.9033639
3,801.35315,600.61957,0.9319308,823.70233,582.909,0.9496808,834.4279,620.14386,0.89188725
4,801.48126,600.6789,0.9065351,823.393,582.1425,0.9666905,834.7328,619.51904,0.87665963
5,803.4734,600.26776,0.71372247,824.5853,581.9887,0.92914224,833.55444,619.67535,0.8954945
6,801.36774,598.88824,0.80477685,823.9369,582.4991,0.97646916,832.05054,620.33344,0.86731666
7,800.52734,599.3634,0.78801566,824.03937,583.1033,0.94258016,831.3064,621.0421,0.87794
8,799.6239,601.07227,0.8282183,823.39417,583.4053,0.96168864,831.8411,621.52997,0.84678245
9,797.76886,598.95374,0.93177277,821.9266,581.70776,0.962227,830.05206,620.26483,0.8878013
10,800.1824,599.86224,0.7942968,822.2268,581.05414,0.9264975,830.5582,619.0689,0.8934341
11,800.7542,599.5532,0.8527096,823.1305,583.6493,0.9073361,830.8312,620.50635,0.8728416
12,801.58075,599.6262,0.80429167,823.39777,582.5856,0.8639982,830.64185,619.47797,0.8662894
13,800.53357,598.9518,0.8334932,823.2884,583.005,0.91089386,829.998,620.2322,0.84699035
14,799.41675,599.36816,0.81546664,822.95435,583.8302,0.92970055,829.2573,621.3787,0.8453416
15,799.13794,599.39264,0.82481796,822.21576,583.2039,0.92696124,828.4668,620.21027,0.8319763
16,798.8721,599.75385,0.7961088,822.4022,584.92896,0.94890755,828.845,622.62946,0.803829
17,799.67633,600.70905,0.74211913,822.051,586.54095,0.9218611,829.42834,623.11554,0.80541134
18,801.18335,600.3361,0.7610723,823.3988,587.0597,0.9494205,829.5593,625.46313,0.8383304
19,801.46606,600.7841,0.78807473,823.8449,587.47736,0.9643293,829.5037,625.44446,0.86804616
20,802.3761,602.9516,0.6858221,824.1586,589.8935,0.9156038,828.8888,625.797,0.8525061
21,801.21124,601.38226,0.74409723,824.2426,589.6283,0.965953,828.3278,626.53125,0.86334646
22,800.791,600.44257,0.7234656,824.01886,589.0284,0.96890587,829.2439,624.4557,0.8851465
