scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,832.0449,250.51619,0.71229917
1,831.7405,253.49994,0.5504096
2,836.497,252.82672,0.64174134
3,834.60474,252.0771,0.5357886
4,838.2903,251.83023,0.5643688
5,841.54865,249.76785,0.63671565
6,841.31213,252.3614,0.7283941
7,843.59216,250.36543,0.83409345
8,845.54175,249.36137,0.7709394
9,845.97955,248.6604,0.73879725
10,848.5026,252.01083,0.739445
11,850.25354,252.6504,0.61735964
12,852.4266,252.92953,0.7983461
13,852.22064,254.38734,0.77336395
14,854.6104,256.87738,0.7224886
15,855.5804,255.86938,0.7983643
16,858.7912,258.8203,0.71801645
17,859.48254,257.3963,0.77980596
18,860.38983,258.21716,0.58400893
19,861.3173,259.78302,0.6723356
20,861.55505,261.0064,0.8340099
21,859.6782,262.90808,0.8589478
22,860.13336,263.9528,0.73103315
23,858.0139,264.39606,0.67575973
24,859.06506,263.49857,0.7468256
25,859.51105,266.3033,0.8891114
26,859.4555,269.14255,0.9102832
27,857.91223,269.52234,0.9222464
28,858.9747,268.7232,0.89323866
29,860.74146,269.67502,0.8594111
30,861.4604,270.2422,0.8099851
31,861.08484,269.96875,0.7443537
32,861.6172,269.73453,0.7936819
33,864.5326,271.27484,0.78445965
34,866.68713,272.51675,0.83048636
35,869.24194,273.08118,0.87883097
36,872.07764,274.10104,0.8432123
37,875.3401,275.11044,0.9278079
38,876.8162,276.12628,0.9221937
39,879.52203,276.75998,0.8232915
40,882.68854,277.00922,0.8818121
41,885.53986,276.35107,0.91267323
42,888.0842,276.6505,0.8927696
43,889.1035,276.29395,0.944239
44,890.91406,276.84662,0.99322736
45,893.45135,275.52945,0.94297755
46,896.7992,275.52637,0.88692534
47,899.7846,275.07016,0.94570386
48,902.41187,276.0953,0.90325725
49,906.42786,276.30023,0.9685845
50,910.74365,275.3607,0.8434198
51,917.70685,273.9921,0.93154436
52,922.79126,273.67938,0.92737824
53,929.0738,273.67392,0.8604436
54,932.6899,273.68332,0.8801355
55,938.2893,273.32797,0.9029098
56,945.2152,273.1234,0.85785604
57,950.1013,273.13855,0.8673555
58,955.17,272.6808,0.8602759
59,960.2353,272.37262,0.8463689
60,966.99445,269.71017,0.92766595
61,973.9502,267.64813,0.9446029
62,981.50085,267.9465,0.93548703
63,986.04443,266.63947,0.90999347
64,992.5897,267.34424,0.916585
65,998.9269,267.35568,0.9141391
66,1004.6499,265.92926,0.8832039
67,1012.21674,265.54816,0.8772843
68,1018.29645,263.66907,0.89632386
69,1026.3593,262.66168,0.8639723
70,1033.0295,262.1741,0.86687833
71,1038.8405,261.89352,0.81429255
72,1045.1326,261.81036,0.8528919
73,1049.9689,260.85544,0.9311457
74,1054.4152,260.70676,0.83127344
75,1060.9177,260.55453,0.8723343
76,1067.2983,259.3153,0.90165466
77,1076.199,258.62827,0.9309575
78,1082.9309,258.2738,0.9546096
79,1090.3904,257.77866,0.88280517
80,1092.8451,258.6778,0.88370085
81,1098.2982,259.4912,0.8829789
82,1100.3162,259.9773,0.91107184
83,1103.2992,260.31226,0.82815295
84,1106.5308,261.49728,0.86596465
85,1110.988,263.07706,0.7590818
