scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,473.57086,660.41266,0.30734515
1,476.6172,658.14557,0.10170211
2,478.18994,657.3163,0.100771494
3,480.31085,655.74677,0.0972385
4,481.9835,655.6136,0.09316658
5,482.29858,655.1863,0.13989948
6,482.13815,652.17566,0.057805836
7,479.18558,641.7375,0.06108148
8,483.97455,653.45905,0.06831723
9,483.07913,650.74207,0.08844953
10,480.43872,640.90674,0.10639055
11,481.34668,640.8769,0.20057179
12,482.78778,641.1953,0.12576401
13,481.93094,641.99567,0.10758334
14,482.06366,643.5951,0.048677944
15,484.75516,652.5408,0.056184713
16,484.0946,654.5998,0.19169387
17,479.6757,643.04755,0.24421413
18,481.05057,644.80975,0.12789762
19,479.07455,646.00824,0.03307988
20,487.3252,676.78937,0.039008226
21,473.82993,660.7175,0.043764118
22,473.20804,669.5824,0.102604344
23,472.15698,671.8121,0.063292734
24,475.51202,679.1477,0.06488303
25,471.78748,678.1586,0.17536968
26,471.7509,678.96606,0.16066395
27,471.33008,680.13324,0.2298393
28,471.17227,681.73157,0.22689569
29,470.58755,682.8677,0.15553592
30,470.1522,684.4114,0.15661028
31,470.6721,686.4196,0.14859991
32,471.1266,687.03,0.087358296
33,473.86145,690.4443,0.077874534
34,1023.95905,563.86414,0.18321939
35,1023.0468,569.5692,0.1336021
36,471.73685,689.55774,0.08742963
37,474.08224,690.6066,0.06118739
38,474.44366,690.63776,0.047522802
39,466.38828,678.73883,0.032953363
40,466.8103,679.3136,0.06013597
41,890.8139,278.83276,0.1226978
42,892.1757,280.71725,0.13409278
43,891.31256,279.53305,0.10178757
44,471.48813,687.8112,0.09460206
45,471.43118,688.69836,0.08517924
46,472.1036,688.7887,0.10227986
47,472.7382,689.2429,0.14478363
48,473.14212,689.3305,0.1550562
49,472.46945,689.145,0.15691438
50,472.62253,689.131,0.19179802
51,472.93137,688.8731,0.17660853
52,472.6094,689.0289,0.20153855
53,472.0401,688.8857,0.17792068
54,471.86328,688.5744,0.18933427
55,471.62833,687.6976,0.2166289
56,471.61053,688.1446,0.19308771
57,471.5624,688.6159,0.2060774
58,471.69586,689.0775,0.22389169
59,471.6585,689.0606,0.21443088
60,471.80453,688.9641,0.20681925
61,470.7352,688.11523,0.2352578
62,471.76657,688.0127,0.32191524
63,472.23193,689.41956,0.19856043
64,470.9146,687.957,0.23850885
65,472.04126,688.4755,0.20330988
66,471.05737,687.1504,0.29268286
67,471.14172,687.476,0.24127391
68,471.6591,686.7928,0.24093273
69,471.7089,687.0702,0.23794362
70,470.41763,687.81696,0.27946624
71,470.3846,687.70123,0.22829695
72,471.41187,688.0084,0.21260828
73,470.91605,687.9767,0.21932605
74,472.40833,687.11615,0.28915465
75,471.86447,686.57086,0.2341398
76,472.96832,686.81445,0.28721192
77,472.5702,686.30096,0.25916296
78,472.03375,685.5987,0.29388613
79,471.81122,685.4908,0.28964832
80,471.96933,685.97766,0.24364915
81,471.90436,686.00336,0.26742852
82,472.4503,686.8789,0.25028712
83,471.78647,686.38666,0.25635672
84,471.82782,686.9569,0.24955745
85,471.9703,686.9225,0.27459845
86,472.16214,687.8223,0.22513182
