scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,1062.2628,406.23608,0.6031466
1,1071.8845,410.93423,0.67889875
2,1075.4633,409.75046,0.7243704
3,1073.2766,410.97607,0.6394003
4,1074.0941,416.51794,0.69329524
5,1067.181,408.2034,0.6955927
6,1076.1307,415.94855,0.7897593
7,1072.5725,410.03696,0.8728989
8,1076.2781,415.22476,0.68289405
9,1077.326,414.1696,0.8384808
10,1080.2766,414.3231,0.78209865
11,1081.7806,416.3499,0.8100938
12,1084.0552,416.9286,0.85744655
13,1086.0974,415.6919,0.7678833
14,1083.752,419.50873,0.97186536
15,1086.2782,419.48526,0.9301355
16,1085.8909,419.71585,0.971991
17,1090.0267,419.38434,0.9143991
18,1091.0918,418.24146,1.0
19,1093.5665,418.46945,0.9853979
20,1090.3442,419.54718,0.9679456
21,1090.838,421.38507,0.8780653
22,1092.9777,421.81216,0.9197445
23,1097.5409,421.88263,0.98686194
24,1101.5754,422.40076,0.97783226
25,1101.4426,422.4299,0.9574053
26,1100.328,422.7298,1.0
27,1102.0283,424.92136,0.87857324
28,1102.7526,425.51517,0.85456157
29,1104.1582,426.69254,0.9187209
30,1105.01,426.9629,0.99940246
31,1104.3442,429.28165,0.9249653
32,1104.9012,432.29797,0.821028
33,1104.004,432.76416,0.8701195
34,1104.1671,433.898,0.92957336
35,1106.2644,435.17108,1.0
36,1105.6279,436.11673,1.0
37,1105.8765,437.0467,1.0
38,1106.0879,437.96945,1.0
39,1106.8844,438.93442,0.98839515
40,1107.5896,439.72464,0.9738894
41,1108.7495,440.8821,0.9597876
42,1109.8512,442.1056,0.97894335
43,1110.1167,443.0516,0.98423046
44,1110.4669,444.13794,0.979978
45,1111.1991,445.16302,0.9290425
46,1111.5972,446.94476,0.8627068
47,1112.3464,447.8503,0.82342
48,1112.3456,449.79672,0.88656795
49,1113.249,450.7233,0.92513835
50,1114.3698,451.79068,0.9646991
51,1115.3611,453.14084,0.9875993
52,1114.8562,453.59793,0.96337277
53,1115.6158,455.24066,0.9582141
54,1114.4703,455.93445,0.9741112
55,1114.3452,457.5439,0.99844056
56,1113.3024,458.6263,1.0
57,1113.7769,458.40573,1.0
58,1114.7847,457.8995,0.99467254
59,1116.8992,456.69742,0.99235797
60,1118.2012,454.2861,0.9828004
61,1118.2211,452.0282,0.955405
62,1118.8474,449.61646,0.883274
63,1122.273,447.6559,0.95045847
64,1123.0156,444.5088,0.97784716
65,1125.4888,442.0329,1.0
66,1126.8025,439.36722,0.9646094
67,1128.8634,436.68015,1.0
68,1130.9194,435.6756,1.0
69,1133.1683,434.7836,1.0
70,1134.3174,433.1838,0.92397666
71,1137.213,430.40875,0.92741543
72,1138.6036,428.33957,0.8762592
73,1139.2361,426.59476,0.8883973
74,1140.6271,425.85095,0.9191502
75,1142.0903,425.21948,0.9444562
76,1143.0798,424.65067,0.96817446
77,1144.6302,423.47095,0.92922455
78,1145.8384,423.30502,0.9710346
79,1146.3235,422.22922,1.0
80,1147.9678,422.1046,1.0
81,1149.986,420.87723,0.89855134
82,1152.7814,421.6778,0.8951883
83,1154.3102,419.88123,0.9366586
