scorer,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010,DLC_Resnet50_Thesis_Crab_9_25Sep25shuffle1_snapshot_010
bodyparts,center of carapace,center of carapace,center of carapace
coords,x,y,likelihood
0,692.4822,809.8427,0.40269756
1,695.2007,808.7103,0.37556764
2,693.88446,810.0561,0.4536209
3,695.7039,811.5576,0.41139707
4,694.3954,809.0506,0.45805046
5,698.8935,813.48865,0.36900133
6,700.02203,806.2246,0.51739067
7,705.3727,809.85547,0.5169634
8,704.82043,803.64386,0.32989633
9,702.991,804.1621,0.3934633
10,701.27155,804.8327,0.47240663
11,705.44745,808.28394,0.5746576
12,707.6317,803.82733,0.5542319
13,710.21185,802.3095,0.5489612
14,713.8045,802.8915,0.5133122
15,714.7353,804.25806,0.54652005
16,713.7494,804.2843,0.5542008
17,714.4979,804.6694,0.5625309
18,717.284,802.6155,0.6448632
19,719.9214,803.6887,0.62278634
20,722.18933,803.0351,0.6748835
21,724.77997,799.4251,0.69972175
22,726.2311,799.51514,0.6993064
23,726.98926,799.76807,0.71267605
24,728.6093,798.76697,0.6960653
25,733.50433,800.3374,0.7389339
26,736.7099,797.4845,0.6702398
27,738.33826,794.76953,0.75072014
28,739.97375,794.3388,0.65177846
29,741.7241,795.95233,0.6663527
30,742.399,795.8949,0.63301706
31,742.57733,794.7133,0.5260073
32,742.596,795.0233,0.35804754
33,739.4901,794.1858,0.56424075
34,738.95416,790.21545,0.6061267
35,738.9356,786.1437,0.6162363
36,740.8265,787.1356,0.76135087
37,742.81866,788.8553,0.83097786
38,742.98846,790.29767,0.8301288
39,741.23816,790.22955,0.79627496
40,740.2308,790.1681,0.76944494
41,740.73724,790.328,0.732655
42,742.0317,792.15533,0.744804
43,743.24805,792.9304,0.75116396
44,743.40283,792.9284,0.7686841
45,742.71844,793.06445,0.7725897
46,741.79736,792.7032,0.77766687
47,740.11475,791.8362,0.79736143
48,739.6955,791.62,0.821919
49,738.6645,791.41595,0.81850094
50,737.2399,790.20874,0.83755404
51,736.3988,789.42413,0.8275723
52,735.70184,789.2162,0.82251847
53,734.62616,788.60266,0.8485738
54,733.8114,788.61163,0.8740262
55,733.47723,788.4655,0.8671346
56,733.28217,788.31854,0.8728643
57,733.10767,788.02234,0.8844454
58,733.05725,788.13806,0.8894582
59,732.98596,788.004,0.88006747
60,732.8334,787.7257,0.87469774
61,733.19617,787.9893,0.84505594
62,733.03204,787.9896,0.8543188
63,732.89404,787.8206,0.87348384
64,733.3271,787.9936,0.8520051
65,733.1984,787.7696,0.86336863
66,733.3051,787.7213,0.8576323
67,734.098,787.8015,0.8192425
68,735.54456,787.3017,0.7755743
69,736.45465,786.69226,0.80549073
70,737.40533,786.44806,0.8501797
71,738.02814,786.5752,0.82858694
72,739.30206,786.6224,0.84992033
73,739.7939,787.04004,0.85484827
74,740.76465,788.21924,0.87319005
75,740.91705,788.89075,0.87856853
76,741.66876,789.8581,0.85461825
77,742.59375,791.4507,0.8007084
78,744.5359,793.6144,0.8053099
79,745.02936,795.57666,0.82813144
80,745.79816,797.9625,0.86753803
81,747.7409,802.43536,0.85530895
82,749.00366,806.3432,0.8972968
83,750.3421,809.2283,0.81837684
84,752.26917,813.3742,0.78946584
85,753.4875,817.3608,0.8001162
86,755.02234,820.6653,0.8660724
